Arquivo: le450_25c.col
Arestas: 17343
Cores usadas: 179
Tempo de execução: 902 ms
e 47 192 cor 62
e 47 358 cor 67
e 47 49 cor 66
e 47 315 cor 68
e 47 106 cor 69
e 47 63 cor 70
e 47 104 cor 72
e 47 295 cor 73
e 47 436 cor 74
e 47 327 cor 75
e 47 193 cor 77
e 47 209 cor 76
e 47 50 cor 78
e 47 266 cor 79
e 47 232 cor 81
e 47 348 cor 82
e 47 314 cor 83
e 47 380 cor 84
e 47 362 cor 85
e 47 428 cor 87
e 47 94 cor 86
e 47 435 cor 88
e 47 401 cor 89
e 47 158 cor 91
e 47 424 cor 92
e 47 265 cor 93
e 47 331 cor 94
e 47 113 cor 95
e 47 404 cor 96
e 47 136 cor 97
e 47 152 cor 98
e 47 334 cor 100
e 47 316 cor 101
e 47 248 cor 102
e 47 139 cor 103
e 47 130 cor 104
e 47 71 cor 105
e 47 212 cor 106
e 47 103 cor 107
e 47 444 cor 108
e 47 410 cor 109
e 47 101 cor 110
e 47 317 cor 111
e 47 283 cor 112
e 47 349 cor 113
e 47 90 cor 114
e 47 231 cor 115
e 48 164 cor 1
e 48 307 cor 2
e 48 343 cor 3
e 48 325 cor 7
e 48 66 cor 4
e 48 82 cor 5
e 48 327 cor 6
e 48 218 cor 8
e 48 134 cor 9
e 48 55 cor 10
e 48 237 cor 11
e 48 53 cor 12
e 48 319 cor 13
e 48 84 cor 14
e 48 175 cor 15
e 48 191 cor 16
e 48 57 cor 17
e 48 114 cor 18
e 48 205 cor 19
e 48 221 cor 20
e 48 87 cor 21
e 48 103 cor 24
e 48 419 cor 22
e 48 110 cor 25
e 48 326 cor 26
e 48 317 cor 27
e 48 424 cor 28
e 48 95 cor 29
e 48 127 cor 30
e 48 143 cor 31
e 48 434 cor 32
e 48 75 cor 33
e 48 355 cor 34
e 48 121 cor 35
e 48 303 cor 36
e 48 144 cor 37
e 48 235 cor 38
e 48 288 cor 39
e 48 154 cor 40
e 48 195 cor 43
e 48 361 cor 42
e 48 52 cor 44
e 48 418 cor 45
e 48 234 cor 46
e 48 425 cor 61
e 48 141 cor 47
e 48 282 cor 49
e 48 89 cor 48
e 48 305 cor 50
e 48 321 cor 51
e 48 137 cor 52
e 48 403 cor 53
e 48 244 cor 54
e 48 310 cor 55
e 48 51 cor 56
e 48 167 cor 57
e 48 58 cor 58
e 48 449 cor 59
e 48 165 cor 60
e 48 281 cor 63
e 48 247 cor 64
e 48 88 cor 65
e 48 295 cor 66
e 48 411 cor 67
e 48 402 cor 68
e 48 393 cor 69
e 48 359 cor 70
e 48 375 cor 71
e 48 266 cor 72
e 48 182 cor 74
e 48 139 cor 75
e 48 155 cor 76
e 48 421 cor 77
e 48 262 cor 78
e 48 378 cor 79
e 48 294 cor 80
e 48 160 cor 81
e 48 151 cor 82
e 48 117 cor 84
e 48 283 cor 85
e 48 399 cor 86
e 48 340 cor 87
e 48 56 cor 88
e 48 297 cor 89
e 49 158 cor 1
e 49 390 cor 2
e 49 258 cor 4
e 49 365 cor 5
e 49 81 cor 6
e 49 172 cor 7
e 49 188 cor 8
e 49 79 cor 9
e 49 391 cor 10
e 49 157 cor 14
e 49 198 cor 12
e 49 364 cor 13
e 49 105 cor 16
e 49 221 cor 18
e 49 187 cor 17
e 49 203 cor 20
e 49 69 cor 19
e 49 85 cor 22
e 49 51 cor 21
e 49 167 cor 25
e 49 440 cor 26
e 49 56 cor 23
e 49 322 cor 27
e 49 245 cor 30
e 49 186 cor 29
e 49 427 cor 31
e 49 293 cor 33
e 49 284 cor 32
e 49 200 cor 34
e 49 257 cor 35
e 49 173 cor 36
e 49 113 cor 37
e 49 354 cor 39
e 49 295 cor 42
e 49 102 cor 40
e 49 218 cor 41
e 49 184 cor 44
e 49 250 cor 43
e 49 316 cor 45
e 49 432 cor 46
e 49 398 cor 47
e 49 64 cor 48
e 49 405 cor 49
e 49 346 cor 50
e 49 303 cor 51
e 49 194 cor 52
e 49 60 cor 53
e 49 151 cor 54
e 49 192 cor 55
e 49 358 cor 56
e 49 315 cor 57
e 49 106 cor 58
e 50 191 cor 1
e 50 109 cor 2
e 50 166 cor 3
e 50 382 cor 4
e 50 123 cor 5
e 50 189 cor 6
e 50 330 cor 7
e 50 246 cor 8
e 50 161 cor 9
e 50 52 cor 13
e 50 418 cor 10
e 50 216 cor 14
e 50 432 cor 15
e 50 429 cor 16
e 50 61 cor 19
e 50 427 cor 18
e 50 293 cor 17
e 50 334 cor 21
e 50 241 cor 22
e 50 307 cor 23
e 50 398 cor 24
e 50 439 cor 25
e 50 305 cor 26
e 50 321 cor 27
e 50 137 cor 28
e 50 444 cor 29
e 50 291 cor 31
e 50 157 cor 30
e 50 223 cor 32
e 50 364 cor 34
e 50 180 cor 33
e 50 396 cor 35
e 50 337 cor 36
e 50 369 cor 37
e 50 235 cor 39
e 50 351 cor 38
e 50 292 cor 40
e 50 440 cor 41
e 50 110 cor 42
e 50 67 cor 44
e 50 99 cor 43
e 50 190 cor 45
e 50 281 cor 46
e 50 322 cor 51
e 50 329 cor 48
e 50 370 cor 49
e 50 86 cor 50
e 50 268 cor 52
e 50 63 cor 58
e 50 104 cor 53
e 50 295 cor 54
e 50 436 cor 55
e 50 327 cor 60
e 50 193 cor 59
e 50 209 cor 61
e 50 266 cor 62
e 50 232 cor 64
e 50 348 cor 66
e 50 314 cor 67
e 50 380 cor 68
e 50 362 cor 69
e 50 428 cor 70
e 50 94 cor 71
e 50 435 cor 72
e 50 401 cor 73
e 50 158 cor 74
e 50 424 cor 75
e 50 265 cor 76
e 50 331 cor 77
e 51 117 cor 1
e 51 285 cor 2
e 51 250 cor 3
e 51 391 cor 5
e 51 157 cor 6
e 51 198 cor 7
e 51 364 cor 10
e 51 105 cor 8
e 51 221 cor 11
e 51 187 cor 12
e 51 203 cor 13
e 51 85 cor 15
e 51 83 cor 17
e 51 374 cor 16
e 51 395 cor 19
e 51 61 cor 23
e 51 93 cor 18
e 51 75 cor 24
e 51 216 cor 26
e 51 223 cor 27
e 51 289 cor 28
e 51 380 cor 29
e 51 362 cor 31
e 51 92 cor 32
e 51 308 cor 34
e 51 249 cor 35
e 51 440 cor 36
e 51 56 cor 38
e 51 189 cor 39
e 51 405 cor 43
e 51 396 cor 41
e 51 337 cor 42
e 51 53 cor 45
e 51 219 cor 44
e 51 410 cor 46
e 51 67 cor 47
e 51 358 cor 48
e 51 99 cor 49
e 51 240 cor 50
e 51 388 cor 51
e 51 129 cor 52
e 51 228 cor 53
e 51 69 cor 54
e 51 185 cor 57
e 51 142 cor 55
e 51 133 cor 58
e 51 74 cor 59
e 51 265 cor 60
e 51 331 cor 62
e 51 97 cor 61
e 51 204 cor 63
e 51 420 cor 64
e 51 386 cor 65
e 51 427 cor 66
e 51 193 cor 68
e 51 288 cor 69
e 51 154 cor 67
e 51 195 cor 70
e 51 361 cor 71
e 51 52 cor 72
e 51 418 cor 73
e 51 234 cor 74
e 51 425 cor 80
e 51 141 cor 75
e 51 282 cor 76
e 51 89 cor 77
e 51 305 cor 78
e 51 321 cor 79
e 51 137 cor 81
e 51 403 cor 82
e 51 244 cor 83
e 51 310 cor 84
e 51 167 cor 85
e 51 58 cor 86
e 51 449 cor 87
e 51 165 cor 88
e 51 281 cor 89
e 51 247 cor 90
e 52 386 cor 2
e 52 136 cor 3
e 52 393 cor 4
e 52 368 cor 5
e 52 161 cor 6
e 52 209 cor 8
e 52 216 cor 9
e 52 432 cor 11
e 52 79 cor 12
e 52 420 cor 14
e 52 343 cor 15
e 52 416 cor 16
e 52 157 cor 17
e 52 123 cor 20
e 52 164 cor 23
e 52 121 cor 21
e 52 340 cor 24
e 52 272 cor 26
e 52 188 cor 29
e 52 245 cor 27
e 52 261 cor 28
e 52 159 cor 30
e 52 275 cor 32
e 52 291 cor 33
e 52 182 cor 34
e 52 98 cor 35
e 52 364 cor 36
e 52 443 cor 37
e 52 134 cor 38
e 52 232 cor 39
e 52 273 cor 40
e 52 139 cor 41
e 52 105 cor 42
e 52 171 cor 43
e 52 387 cor 45
e 52 378 cor 46
e 52 344 cor 47
e 52 410 cor 49
e 52 192 cor 48
e 52 288 cor 51
e 52 154 cor 50
e 52 195 cor 52
e 52 361 cor 53
e 52 418 cor 54
e 52 234 cor 55
e 52 425 cor 91
e 52 141 cor 57
e 52 282 cor 56
e 52 89 cor 58
e 52 305 cor 59
e 52 321 cor 60
e 52 137 cor 61
e 52 403 cor 62
e 52 244 cor 63
e 52 310 cor 64
e 52 167 cor 66
e 52 58 cor 65
e 52 449 cor 67
e 52 165 cor 68
e 52 281 cor 69
e 52 247 cor 70
e 53 294 cor 1
e 53 137 cor 2
e 53 244 cor 3
e 53 437 cor 5
e 53 112 cor 4
e 53 239 cor 6
e 53 230 cor 7
e 53 146 cor 9
e 53 269 cor 10
e 53 235 cor 14
e 53 226 cor 13
e 53 277 cor 15
e 53 418 cor 16
e 53 209 cor 17
e 53 150 cor 19
e 53 366 cor 20
e 53 307 cor 21
e 53 214 cor 22
e 53 280 cor 23
e 53 212 cor 24
e 53 194 cor 25
e 53 351 cor 26
e 53 267 cor 27
e 53 411 cor 28
e 53 327 cor 29
e 53 218 cor 30
e 53 134 cor 32
e 53 425 cor 92
e 53 141 cor 34
e 53 282 cor 35
e 53 55 cor 36
e 53 421 cor 38
e 53 237 cor 37
e 53 319 cor 39
e 53 326 cor 40
e 53 189 cor 41
e 53 405 cor 47
e 53 396 cor 42
e 53 337 cor 43
e 53 219 cor 46
e 53 410 cor 50
e 53 67 cor 49
e 53 358 cor 51
e 53 99 cor 48
e 53 240 cor 52
e 53 388 cor 53
e 53 129 cor 54
e 54 70 cor 2
e 54 145 cor 1
e 54 120 cor 4
e 54 340 cor 5
e 54 347 cor 6
e 54 413 cor 8
e 54 361 cor 7
e 54 331 cor 9
e 54 72 cor 10
e 54 88 cor 11
e 54 170 cor 12
e 54 377 cor 13
e 54 424 cor 14
e 54 265 cor 15
e 54 356 cor 16
e 54 422 cor 17
e 54 63 cor 18
e 54 95 cor 19
e 54 336 cor 20
e 54 252 cor 21
e 54 118 cor 22
e 54 84 cor 23
e 54 291 cor 24
e 54 107 cor 25
e 54 348 cor 26
e 54 264 cor 27
e 54 167 cor 28
e 54 83 cor 29
e 54 374 cor 30
e 54 65 cor 31
e 54 306 cor 32
e 54 172 cor 33
e 54 188 cor 34
e 54 86 cor 35
e 54 327 cor 37
e 54 143 cor 36
e 54 434 cor 38
e 54 150 cor 39
e 54 366 cor 40
e 54 357 cor 41
e 55 364 cor 1
e 55 389 cor 2
e 55 132 cor 4
e 55 273 cor 6
e 55 371 cor 3
e 55 250 cor 7
e 55 207 cor 8
e 55 448 cor 9
e 55 411 cor 11
e 55 327 cor 12
e 55 134 cor 13
e 55 425 cor 24
e 55 141 cor 14
e 55 282 cor 15
e 55 421 cor 17
e 55 237 cor 16
e 55 319 cor 18
e 55 326 cor 20
e 55 259 cor 19
e 55 375 cor 22
e 55 366 cor 21
e 55 357 cor 23
e 55 223 cor 25
e 55 287 cor 26
e 55 303 cor 28
e 55 219 cor 30
e 55 101 cor 31
e 55 383 cor 32
e 55 88 cor 33
e 55 404 cor 34
e 55 70 cor 37
e 55 127 cor 35
e 55 68 cor 38
e 55 284 cor 39
e 55 300 cor 40
e 55 116 cor 41
e 55 382 cor 43
e 55 148 cor 44
e 55 62 cor 45
e 55 328 cor 46
e 55 94 cor 47
e 55 226 cor 48
e 55 317 cor 49
e 55 283 cor 50
e 55 399 cor 52
e 55 340 cor 53
e 55 106 cor 54
e 55 263 cor 55
e 55 154 cor 56
e 55 120 cor 57
e 55 211 cor 58
e 55 202 cor 59
e 55 218 cor 61
e 55 84 cor 60
e 55 125 cor 62
e 55 391 cor 64
e 55 182 cor 65
e 55 164 cor 66
e 55 446 cor 67
e 55 87 cor 68
e 55 203 cor 69
e 55 160 cor 70
e 55 126 cor 71
e 55 267 cor 72
e 55 83 cor 74
e 55 274 cor 76
e 55 365 cor 77
e 55 356 cor 78
e 55 372 cor 79
e 55 138 cor 80
e 55 229 cor 81
e 55 320 cor 82
e 55 361 cor 83
e 55 102 cor 84
e 55 168 cor 85
e 55 309 cor 86
e 55 150 cor 87
e 55 266 cor 88
e 55 232 cor 89
e 55 348 cor 91
e 55 264 cor 90
e 55 396 cor 92
e 55 362 cor 93
e 55 428 cor 94
e 55 69 cor 95
e 55 60 cor 96
e 55 76 cor 97
e 55 417 cor 98
e 55 308 cor 99
e 55 324 cor 100
e 55 265 cor 101
e 55 406 cor 102
e 55 197 cor 103
e 56 240 cor 1
e 56 115 cor 3
e 56 272 cor 2
e 56 222 cor 4
e 56 247 cor 5
e 56 245 cor 6
e 56 186 cor 7
e 56 427 cor 8
e 56 293 cor 9
e 56 284 cor 10
e 56 200 cor 11
e 56 257 cor 13
e 56 173 cor 14
e 56 216 cor 15
e 56 223 cor 16
e 56 289 cor 17
e 56 380 cor 18
e 56 362 cor 19
e 56 403 cor 20
e 56 219 cor 21
e 56 410 cor 22
e 56 92 cor 25
e 56 308 cor 27
e 56 249 cor 26
e 56 440 cor 28
e 56 246 cor 30
e 56 353 cor 31
e 56 419 cor 32
e 56 251 cor 33
e 56 167 cor 34
e 56 408 cor 35
e 56 374 cor 37
e 56 322 cor 39
e 56 179 cor 40
e 56 445 cor 42
e 56 261 cor 48
e 56 113 cor 43
e 56 354 cor 49
e 56 220 cor 44
e 56 286 cor 51
e 56 377 cor 50
e 56 368 cor 53
e 56 434 cor 54
e 56 75 cor 55
e 56 66 cor 56
e 56 82 cor 57
e 56 189 cor 58
e 56 355 cor 59
e 56 146 cor 60
e 56 437 cor 62
e 56 103 cor 61
e 56 69 cor 63
e 56 135 cor 64
e 56 301 cor 66
e 56 442 cor 65
e 56 208 cor 67
e 56 174 cor 68
e 56 88 cor 69
e 56 295 cor 72
e 56 411 cor 70
e 56 402 cor 71
e 56 393 cor 73
e 56 359 cor 75
e 56 375 cor 76
e 56 266 cor 77
e 56 182 cor 78
e 56 139 cor 79
e 56 155 cor 80
e 56 421 cor 81
e 56 262 cor 82
e 56 378 cor 83
e 56 294 cor 84
e 56 160 cor 85
e 56 151 cor 86
e 56 117 cor 87
e 56 283 cor 89
e 56 399 cor 90
e 56 340 cor 91
e 56 297 cor 92
e 57 316 cor 1
e 57 73 cor 2
e 57 441 cor 3
e 57 173 cor 4
e 57 89 cor 5
e 57 305 cor 6
e 57 170 cor 7
e 57 436 cor 8
e 57 227 cor 10
e 57 168 cor 11
e 57 384 cor 9
e 57 350 cor 13
e 57 416 cor 14
e 57 389 cor 15
e 57 171 cor 16
e 57 337 cor 18
e 57 344 cor 19
e 57 410 cor 20
e 57 84 cor 21
e 57 114 cor 22
e 57 205 cor 23
e 57 221 cor 24
e 57 103 cor 25
e 57 419 cor 27
e 57 110 cor 26
e 57 326 cor 28
e 57 317 cor 29
e 57 283 cor 30
e 57 424 cor 31
e 57 197 cor 32
e 57 138 cor 33
e 57 279 cor 36
e 57 95 cor 34
e 57 361 cor 35
e 57 177 cor 37
e 57 418 cor 38
e 57 309 cor 39
e 57 175 cor 40
e 57 191 cor 41
e 57 123 cor 42
e 57 289 cor 43
e 57 430 cor 44
e 57 246 cor 45
e 57 87 cor 46
e 57 438 cor 47
e 57 320 cor 48
e 57 286 cor 49
e 57 377 cor 52
e 57 443 cor 50
e 57 134 cor 51
e 57 425 cor 120
e 57 66 cor 53
e 57 98 cor 54
e 57 314 cor 55
e 57 255 cor 58
e 57 437 cor 57
e 57 78 cor 60
e 57 119 cor 61
e 57 360 cor 62
e 57 301 cor 63
e 57 58 cor 64
e 57 349 cor 65
e 57 381 cor 66
e 57 297 cor 67
e 58 267 cor 1
e 58 374 cor 2
e 58 394 cor 3
e 58 185 cor 4
e 58 76 cor 6
e 58 105 cor 5
e 58 196 cor 7
e 58 319 cor 8
e 58 326 cor 9
e 58 392 cor 10
e 58 399 cor 11
e 58 290 cor 12
e 58 147 cor 13
e 58 263 cor 14
e 58 254 cor 15
e 58 241 cor 16
e 58 148 cor 17
e 58 214 cor 18
e 58 71 cor 19
e 58 262 cor 20
e 58 378 cor 21
e 58 344 cor 22
e 58 306 cor 24
e 58 288 cor 23
e 58 154 cor 25
e 58 195 cor 26
e 58 361 cor 27
e 58 418 cor 28
e 58 234 cor 29
e 58 141 cor 30
e 58 282 cor 31
e 58 89 cor 32
e 58 305 cor 33
e 58 321 cor 34
e 58 137 cor 35
e 58 403 cor 37
e 58 244 cor 36
e 58 310 cor 38
e 58 167 cor 39
e 58 449 cor 40
e 58 165 cor 41
e 58 281 cor 42
e 58 247 cor 43
e 58 438 cor 44
e 58 320 cor 45
e 58 286 cor 46
e 58 377 cor 47
e 58 443 cor 48
e 58 134 cor 49
e 58 425 cor 106
e 58 66 cor 50
e 58 98 cor 51
e 58 314 cor 52
e 58 255 cor 53
e 58 437 cor 54
e 58 78 cor 55
e 58 119 cor 56
e 58 360 cor 59
e 58 301 cor 60
e 58 349 cor 61
e 58 381 cor 62
e 58 297 cor 63
e 59 275 cor 1
e 59 200 cor 2
e 59 218 cor 3
e 59 325 cor 9
e 59 411 cor 4
e 59 352 cor 5
e 59 143 cor 6
e 59 345 cor 8
e 59 211 cor 7
e 59 424 cor 10
e 59 215 cor 11
e 59 106 cor 13
e 59 288 cor 18
e 59 154 cor 16
e 59 195 cor 14
e 59 386 cor 17
e 59 443 cor 19
e 59 282 cor 20
e 59 123 cor 21
e 59 351 cor 23
e 59 283 cor 22
e 59 399 cor 24
e 59 340 cor 27
e 59 131 cor 25
e 59 338 cor 26
e 59 304 cor 28
e 59 261 cor 29
e 59 127 cor 32
e 59 118 cor 33
e 59 300 cor 34
e 59 166 cor 35
e 59 254 cor 36
e 59 220 cor 37
e 59 311 cor 38
e 59 302 cor 39
e 59 243 cor 41
e 59 250 cor 42
e 59 366 cor 43
e 59 307 cor 44
e 59 96 cor 46
e 59 262 cor 47
e 59 403 cor 48
e 59 244 cor 49
e 59 410 cor 51
e 59 151 cor 50
e 59 217 cor 53
e 59 333 cor 54
e 59 274 cor 55
e 59 365 cor 56
e 59 356 cor 57
e 59 447 cor 58
e 59 238 cor 60
e 59 279 cor 61
e 59 70 cor 64
e 59 436 cor 63
e 59 277 cor 65
e 59 343 cor 66
e 59 225 cor 67
e 59 332 cor 68
e 59 348 cor 69
e 59 214 cor 70
e 59 255 cor 71
e 59 446 cor 72
e 59 62 cor 73
e 59 303 cor 74
e 59 169 cor 75
e 59 210 cor 76
e 59 167 cor 77
e 59 433 cor 78
e 59 199 cor 79
e 59 240 cor 80
e 59 347 cor 81
e 60 294 cor 2
e 60 176 cor 3
e 60 126 cor 1
e 60 419 cor 4
e 60 328 cor 5
e 60 94 cor 7
e 60 167 cor 10
e 60 174 cor 9
e 60 259 cor 8
e 60 375 cor 11
e 60 366 cor 12
e 60 223 cor 15
e 60 101 cor 13
e 60 317 cor 14
e 60 383 cor 16
e 60 138 cor 17
e 60 229 cor 18
e 60 320 cor 19
e 60 361 cor 20
e 60 168 cor 21
e 60 309 cor 22
e 60 150 cor 23
e 60 266 cor 24
e 60 232 cor 26
e 60 348 cor 25
e 60 264 cor 28
e 60 396 cor 27
e 60 362 cor 29
e 60 428 cor 30
e 60 69 cor 31
e 60 76 cor 32
e 60 417 cor 33
e 60 308 cor 35
e 60 324 cor 34
e 60 265 cor 36
e 60 406 cor 37
e 60 197 cor 38
e 60 113 cor 40
e 60 354 cor 42
e 60 295 cor 39
e 60 102 cor 41
e 60 218 cor 45
e 60 184 cor 46
e 60 250 cor 44
e 60 316 cor 43
e 60 432 cor 48
e 60 398 cor 49
e 60 64 cor 47
e 60 405 cor 51
e 60 346 cor 52
e 60 194 cor 50
e 60 358 cor 55
e 60 315 cor 54
e 60 106 cor 57
e 60 388 cor 58
e 60 104 cor 59
e 60 345 cor 60
e 60 186 cor 62
e 60 402 cor 63
e 60 393 cor 64
e 60 384 cor 65
e 60 275 cor 66
e 60 241 cor 67
e 60 357 cor 68
e 60 298 cor 69
e 60 71 cor 70
e 60 287 cor 71
e 60 303 cor 72
e 60 219 cor 73
e 60 151 cor 74
e 60 192 cor 75
e 60 408 cor 76
e 60 424 cor 77
e 60 290 cor 78
e 60 256 cor 79
e 60 372 cor 81
e 61 270 cor 2
e 61 377 cor 1
e 61 402 cor 3
e 61 309 cor 4
e 61 200 cor 5
e 61 66 cor 7
e 61 157 cor 8
e 61 268 cor 6
e 61 140 cor 11
e 61 431 cor 12
e 61 147 cor 15
e 61 263 cor 13
e 61 254 cor 14
e 61 203 cor 16
e 61 94 cor 20
e 61 326 cor 21
e 61 399 cor 28
e 61 415 cor 24
e 61 231 cor 29
e 61 388 cor 30
e 61 118 cor 31
e 61 429 cor 32
e 61 370 cor 34
e 61 293 cor 36
e 61 334 cor 35
e 61 241 cor 38
e 61 307 cor 37
e 61 398 cor 41
e 61 439 cor 39
e 61 305 cor 42
e 61 321 cor 43
e 61 444 cor 44
e 61 410 cor 45
e 61 83 cor 46
e 61 374 cor 47
e 61 331 cor 48
e 61 97 cor 49
e 61 204 cor 50
e 61 395 cor 51
e 61 93 cor 52
e 61 234 cor 54
e 61 75 cor 56
e 61 428 cor 55
e 61 160 cor 57
e 61 101 cor 58
e 61 183 cor 59
e 61 349 cor 60
e 61 356 cor 61
e 61 447 cor 62
e 61 438 cor 63
e 61 379 cor 64
e 61 170 cor 65
e 61 427 cor 67
e 61 218 cor 66
e 61 213 cor 68
e 61 404 cor 69
e 61 352 cor 70
e 61 359 cor 71
e 61 425 cor 121
e 61 141 cor 72
e 61 232 cor 73
e 61 223 cor 74
e 61 239 cor 75
e 61 205 cor 76
e 61 221 cor 77
e 61 137 cor 78
e 61 403 cor 79
e 61 219 cor 80
e 61 435 cor 81
e 61 426 cor 82
e 61 342 cor 83
e 61 233 cor 84
e 61 124 cor 85
e 61 90 cor 87
e 61 206 cor 86
e 61 122 cor 88
e 62 346 cor 1
e 62 253 cor 2
e 62 221 cor 3
e 62 146 cor 4
e 62 121 cor 6
e 62 203 cor 5
e 62 88 cor 7
e 62 404 cor 8
e 62 127 cor 9
e 62 68 cor 11
e 62 284 cor 12
e 62 300 cor 10
e 62 116 cor 13
e 62 382 cor 14
e 62 148 cor 15
e 62 164 cor 16
e 62 328 cor 17
e 62 94 cor 18
e 62 226 cor 19
e 62 317 cor 20
e 62 283 cor 21
e 62 399 cor 22
e 62 340 cor 23
e 62 106 cor 24
e 62 388 cor 27
e 62 204 cor 25
e 62 211 cor 26
e 62 327 cor 30
e 62 193 cor 29
e 62 184 cor 32
e 62 200 cor 33
e 62 91 cor 34
e 62 82 cor 36
e 62 448 cor 35
e 62 314 cor 37
e 62 305 cor 39
e 62 246 cor 38
e 62 278 cor 40
e 62 244 cor 41
e 62 385 cor 42
e 62 126 cor 43
e 62 299 cor 44
e 62 315 cor 46
e 62 181 cor 48
e 62 222 cor 49
e 62 238 cor 50
e 62 279 cor 51
e 62 70 cor 52
e 62 436 cor 54
e 62 277 cor 53
e 62 343 cor 55
e 62 225 cor 56
e 62 332 cor 57
e 62 348 cor 58
e 62 214 cor 60
e 62 255 cor 61
e 62 446 cor 62
e 62 303 cor 63
e 62 169 cor 66
e 62 210 cor 67
e 62 167 cor 68
e 62 433 cor 69
e 62 199 cor 70
e 62 240 cor 71
e 62 347 cor 72
e 63 222 cor 1
e 63 154 cor 2
e 63 197 cor 3
e 63 356 cor 4
e 63 422 cor 5
e 63 95 cor 6
e 63 336 cor 7
e 63 252 cor 8
e 63 118 cor 9
e 63 84 cor 10
e 63 150 cor 11
e 63 291 cor 13
e 63 107 cor 12
e 63 264 cor 14
e 63 414 cor 15
e 63 405 cor 16
e 63 312 cor 17
e 63 203 cor 21
e 63 144 cor 19
e 63 360 cor 20
e 63 326 cor 22
e 63 417 cor 23
e 63 358 cor 24
e 63 149 cor 25
e 63 179 cor 26
e 63 161 cor 28
e 63 168 cor 27
e 63 359 cor 29
e 63 425 cor 122
e 63 157 cor 31
e 63 98 cor 30
e 63 364 cor 32
e 63 180 cor 34
e 63 421 cor 33
e 63 262 cor 35
e 63 169 cor 36
e 63 185 cor 37
e 63 101 cor 42
e 63 392 cor 41
e 63 90 cor 43
e 63 297 cor 44
e 63 79 cor 45
e 63 395 cor 47
e 63 277 cor 48
e 63 368 cor 49
e 63 409 cor 51
e 63 250 cor 52
e 63 316 cor 56
e 63 273 cor 57
e 63 114 cor 59
e 63 280 cor 61
e 63 446 cor 63
e 63 162 cor 62
e 63 328 cor 65
e 63 260 cor 64
e 63 151 cor 66
e 63 192 cor 67
e 63 408 cor 68
e 63 374 cor 69
e 63 440 cor 71
e 63 156 cor 72
e 63 322 cor 74
e 63 104 cor 75
e 63 295 cor 76
e 63 436 cor 77
e 63 327 cor 78
e 63 193 cor 80
e 63 209 cor 81
e 63 266 cor 82
e 63 232 cor 83
e 63 348 cor 84
e 63 314 cor 85
e 63 380 cor 86
e 63 362 cor 87
e 63 428 cor 88
e 63 94 cor 89
e 63 435 cor 91
e 63 401 cor 90
e 63 158 cor 92
e 63 424 cor 95
e 63 265 cor 94
e 63 331 cor 93
e 64 173 cor 1
e 64 434 cor 2
e 64 100 cor 5
e 64 66 cor 3
e 64 132 cor 6
e 64 273 cor 4
e 64 380 cor 8
e 64 371 cor 10
e 64 344 cor 9
e 64 355 cor 11
e 64 96 cor 12
e 64 187 cor 13
e 64 228 cor 14
e 64 444 cor 15
e 64 435 cor 16
e 64 213 cor 17
e 64 118 cor 18
e 64 84 cor 19
e 64 200 cor 21
e 64 116 cor 22
e 64 373 cor 23
e 64 137 cor 24
e 64 329 cor 26
e 64 370 cor 25
e 64 161 cor 29
e 64 93 cor 27
e 64 209 cor 28
e 64 175 cor 30
e 64 191 cor 31
e 64 107 cor 33
e 64 378 cor 35
e 64 294 cor 34
e 64 338 cor 36
e 64 379 cor 37
e 64 145 cor 38
e 64 186 cor 39
e 64 427 cor 40
e 64 318 cor 42
e 64 225 cor 44
e 64 391 cor 46
e 64 430 cor 50
e 64 296 cor 51
e 64 287 cor 52
e 64 169 cor 55
e 64 235 cor 53
e 64 351 cor 56
e 64 217 cor 58
e 64 208 cor 59
e 64 199 cor 60
e 64 190 cor 61
e 64 156 cor 63
e 64 347 cor 62
e 64 138 cor 64
e 64 304 cor 65
e 64 420 cor 66
e 64 311 cor 67
e 64 327 cor 68
e 64 168 cor 69
e 64 259 cor 70
e 64 400 cor 71
e 64 266 cor 73
e 64 207 cor 72
e 64 396 cor 74
e 64 387 cor 75
e 64 328 cor 77
e 64 310 cor 76
e 64 317 cor 80
e 64 333 cor 79
e 64 224 cor 81
e 64 165 cor 82
e 64 306 cor 83
e 64 172 cor 84
e 64 113 cor 85
e 64 354 cor 87
e 64 295 cor 86
e 64 102 cor 88
e 64 218 cor 89
e 64 184 cor 90
e 64 250 cor 91
e 64 316 cor 92
e 64 432 cor 93
e 64 398 cor 94
e 64 405 cor 95
e 64 346 cor 96
e 64 303 cor 97
e 64 194 cor 98
e 64 151 cor 99
e 64 192 cor 100
e 64 358 cor 101
e 64 315 cor 102
e 64 106 cor 103
e 65 231 cor 1
e 65 356 cor 2
e 65 281 cor 3
e 65 449 cor 6
e 65 219 cor 7
e 65 435 cor 8
e 65 292 cor 9
e 65 124 cor 13
e 65 385 cor 10
e 65 151 cor 14
e 65 192 cor 15
e 65 433 cor 16
e 65 249 cor 17
e 65 397 cor 19
e 65 304 cor 20
e 65 211 cor 21
e 65 302 cor 22
e 65 368 cor 23
e 65 409 cor 24
e 65 167 cor 26
e 65 83 cor 25
e 65 374 cor 27
e 65 306 cor 28
e 65 172 cor 29
e 65 188 cor 30
e 65 86 cor 32
e 65 327 cor 33
e 65 143 cor 34
e 65 434 cor 35
e 65 150 cor 36
