Arquivo: r250.5.col
Arestas: 14849
Cores usadas: 193
Tempo de execução: 1192 ms
e 134 85 cor 75
e 134 87 cor 21
e 134 90 cor 81
e 134 92 cor 33
e 134 93 cor 43
e 134 95 cor 35
e 134 98 cor 82
e 134 100 cor 27
e 134 102 cor 18
e 134 103 cor 57
e 134 113 cor 17
e 134 119 cor 5
e 134 120 cor 12
e 134 122 cor 7
e 134 125 cor 6
e 134 126 cor 10
e 134 128 cor 8
e 134 130 cor 14
e 134 133 cor 1
e 135 5 cor 87
e 135 6 cor 108
e 135 8 cor 55
e 135 9 cor 90
e 135 11 cor 59
e 135 12 cor 85
e 135 14 cor 92
e 135 16 cor 60
e 135 18 cor 52
e 135 20 cor 53
e 135 21 cor 47
e 135 22 cor 110
e 135 25 cor 98
e 135 29 cor 75
e 135 30 cor 113
e 135 32 cor 70
e 135 33 cor 99
e 135 34 cor 66
e 135 35 cor 77
e 135 39 cor 39
e 135 40 cor 46
e 135 41 cor 72
e 135 43 cor 84
e 135 44 cor 86
e 135 45 cor 97
e 135 47 cor 65
e 135 48 cor 38
e 135 50 cor 58
e 135 52 cor 43
e 135 56 cor 80
e 135 57 cor 102
e 135 59 cor 44
e 135 64 cor 63
e 135 68 cor 51
e 135 69 cor 50
e 135 71 cor 45
e 135 73 cor 83
e 135 75 cor 71
e 135 76 cor 114
e 135 78 cor 42
e 135 79 cor 69
e 135 80 cor 49
e 135 81 cor 93
e 135 82 cor 96
e 135 84 cor 74
e 135 85 cor 76
e 135 87 cor 23
e 135 88 cor 41
e 135 90 cor 79
e 135 92 cor 34
e 135 93 cor 54
e 135 95 cor 48
e 135 96 cor 56
e 135 97 cor 40
e 135 98 cor 88
e 135 100 cor 28
e 135 102 cor 20
e 135 103 cor 35
e 135 105 cor 94
e 135 113 cor 21
e 135 119 cor 7
e 135 120 cor 18
e 135 122 cor 8
e 135 125 cor 9
e 135 126 cor 11
e 135 128 cor 13
e 135 130 cor 22
e 135 133 cor 2
e 135 134 cor 3
e 136 1 cor 87
e 136 3 cor 51
e 136 4 cor 37
e 136 6 cor 109
e 136 9 cor 91
e 136 13 cor 78
e 136 15 cor 36
e 136 19 cor 26
e 136 23 cor 52
e 136 24 cor 66
e 136 26 cor 64
e 136 27 cor 43
e 136 28 cor 88
e 136 30 cor 114
e 136 33 cor 98
e 136 37 cor 42
e 136 42 cor 92
e 136 46 cor 47
e 136 49 cor 54
e 136 53 cor 82
e 136 55 cor 67
e 136 57 cor 103
e 136 58 cor 63
e 136 62 cor 45
e 136 63 cor 40
e 136 66 cor 60
e 136 70 cor 79
e 136 73 cor 84
e 136 77 cor 72
e 136 86 cor 61
e 136 89 cor 86
e 136 99 cor 19
e 136 101 cor 23
e 136 105 cor 97
e 136 106 cor 15
e 136 108 cor 25
e 136 114 cor 14
e 136 118 cor 7
e 136 123 cor 13
e 136 124 cor 5
e 136 127 cor 8
e 136 129 cor 16
e 136 131 cor 3
e 137 2 cor 68
e 137 3 cor 52
e 137 7 cor 56
e 137 17 cor 55
e 137 23 cor 53
e 137 31 cor 30
e 137 36 cor 38
e 137 51 cor 54
e 137 53 cor 83
e 137 54 cor 50
e 137 60 cor 75
e 137 61 cor 63
e 137 62 cor 46
e 137 65 cor 60
e 137 66 cor 51
e 137 67 cor 20
e 137 74 cor 64
e 137 94 cor 33
e 137 101 cor 25
e 137 104 cor 23
e 137 109 cor 19
e 137 116 cor 8
e 137 117 cor 22
e 137 121 cor 9
e 137 131 cor 7
e 137 132 cor 2
e 138 1 cor 88
e 138 3 cor 53
e 138 4 cor 38
e 138 9 cor 92
e 138 10 cor 72
e 138 13 cor 79
e 138 15 cor 39
e 138 19 cor 27
e 138 24 cor 67
e 138 26 cor 65
e 138 27 cor 44
e 138 28 cor 90
e 138 33 cor 100
e 138 37 cor 43
e 138 42 cor 93
e 138 46 cor 48
e 138 49 cor 57
e 138 53 cor 84
e 138 55 cor 66
e 138 58 cor 68
e 138 63 cor 37
e 138 70 cor 78
e 138 73 cor 85
e 138 77 cor 73
e 138 86 cor 63
e 138 89 cor 82
e 138 99 cor 20
e 138 106 cor 17
e 138 108 cor 30
e 138 114 cor 15
e 138 115 cor 9
e 138 118 cor 10
e 138 123 cor 14
e 138 124 cor 8
e 138 127 cor 5
e 138 129 cor 7
e 138 136 cor 1
e 139 1 cor 89
e 139 2 cor 69
e 139 5 cor 88
e 139 6 cor 110
e 139 7 cor 57
e 139 8 cor 56
e 139 9 cor 93
e 139 11 cor 60
e 139 12 cor 86
e 139 14 cor 94
e 139 16 cor 61
e 139 18 cor 53
e 139 22 cor 111
e 139 25 cor 99
e 139 28 cor 91
e 139 29 cor 76
e 139 30 cor 115
e 139 32 cor 71
e 139 33 cor 101
e 139 34 cor 67
e 139 35 cor 78
e 139 39 cor 40
e 139 40 cor 47
e 139 41 cor 73
e 139 42 cor 95
e 139 43 cor 85
e 139 44 cor 87
e 139 45 cor 98
e 139 47 cor 68
e 139 48 cor 41
e 139 50 cor 59
e 139 53 cor 90
e 139 54 cor 58
e 139 56 cor 81
e 139 57 cor 104
e 139 60 cor 77
e 139 61 cor 64
e 139 64 cor 65
e 139 65 cor 52
e 139 68 cor 54
e 139 69 cor 51
e 139 70 cor 80
e 139 71 cor 48
e 139 73 cor 92
e 139 75 cor 70
e 139 76 cor 116
e 139 78 cor 43
e 139 79 cor 74
e 139 80 cor 55
e 139 81 cor 96
e 139 82 cor 97
e 139 84 cor 79
e 139 85 cor 82
e 139 87 cor 24
e 139 89 cor 84
e 139 90 cor 75
e 139 92 cor 35
e 139 93 cor 50
e 139 94 cor 44
e 139 95 cor 46
e 139 97 cor 34
e 139 98 cor 100
e 139 100 cor 30
e 139 102 cor 22
e 139 103 cor 62
e 139 105 cor 102
e 139 109 cor 21
e 139 113 cor 25
e 139 119 cor 9
e 139 120 cor 20
e 139 122 cor 10
e 139 125 cor 11
e 139 126 cor 12
e 139 128 cor 18
e 139 130 cor 31
e 139 131 cor 13
e 139 133 cor 6
e 139 134 cor 2
e 139 135 cor 1
e 140 1 cor 90
e 140 3 cor 54
e 140 4 cor 39
e 140 6 cor 111
e 140 13 cor 80
e 140 15 cor 38
e 140 17 cor 56
e 140 19 cor 28
e 140 23 cor 55
e 140 24 cor 68
e 140 26 cor 69
e 140 27 cor 45
e 140 28 cor 92
e 140 30 cor 116
e 140 31 cor 31
e 140 33 cor 102
e 140 36 cor 40
e 140 37 cor 44
e 140 42 cor 94
e 140 46 cor 49
e 140 49 cor 58
e 140 51 cor 52
e 140 53 cor 85
e 140 54 cor 57
e 140 55 cor 70
e 140 57 cor 105
e 140 60 cor 76
e 140 61 cor 65
e 140 62 cor 47
e 140 63 cor 41
e 140 66 cor 62
e 140 67 cor 21
e 140 74 cor 50
e 140 77 cor 75
e 140 89 cor 87
e 140 101 cor 26
e 140 105 cor 98
e 140 106 cor 18
e 140 108 cor 32
e 140 109 cor 29
e 140 114 cor 17
e 140 116 cor 10
e 140 117 cor 19
e 140 118 cor 11
e 140 121 cor 13
e 140 123 cor 15
e 140 124 cor 14
e 140 127 cor 9
e 140 129 cor 22
e 140 130 cor 24
e 140 131 cor 16
e 140 136 cor 2
e 140 137 cor 1
e 140 138 cor 3
e 141 5 cor 89
e 141 6 cor 112
e 141 8 cor 57
e 141 9 cor 94
e 141 10 cor 73
e 141 11 cor 61
e 141 12 cor 87
e 141 14 cor 93
e 141 16 cor 62
e 141 20 cor 55
e 141 21 cor 48
e 141 22 cor 113
e 141 25 cor 100
e 141 30 cor 117
e 141 33 cor 103
e 141 34 cor 68
e 141 35 cor 79
e 141 38 cor 42
e 141 40 cor 49
e 141 43 cor 86
e 141 44 cor 88
e 141 45 cor 99
e 141 47 cor 67
e 141 50 cor 60
e 141 52 cor 44
e 141 56 cor 82
e 141 57 cor 106
e 141 59 cor 45
e 141 64 cor 64
e 141 68 cor 52
e 141 69 cor 54
e 141 70 cor 83
e 141 71 cor 51
e 141 72 cor 40
e 141 73 cor 90
e 141 75 cor 72
e 141 76 cor 115
e 141 77 cor 76
e 141 79 cor 71
e 141 80 cor 63
e 141 81 cor 92
e 141 82 cor 98
e 141 83 cor 66
e 141 85 cor 78
e 141 86 cor 69
e 141 88 cor 53
e 141 89 cor 91
e 141 90 cor 58
e 141 91 cor 31
e 141 92 cor 36
e 141 93 cor 56
e 141 95 cor 59
e 141 96 cor 39
e 141 97 cor 50
e 141 98 cor 95
e 141 103 cor 43
e 141 107 cor 17
e 141 108 cor 84
e 141 111 cor 8
e 141 112 cor 11
e 141 119 cor 12
e 141 120 cor 22
e 141 125 cor 10
e 141 126 cor 18
e 141 128 cor 19
e 141 130 cor 21
e 141 133 cor 9
e 141 134 cor 4
e 141 135 cor 5
e 141 139 cor 3
e 142 1 cor 91
e 142 3 cor 55
e 142 4 cor 40
e 142 6 cor 115
e 142 9 cor 95
e 142 10 cor 74
e 142 12 cor 88
e 142 13 cor 81
e 142 14 cor 96
e 142 15 cor 41
e 142 19 cor 29
e 142 22 cor 112
e 142 23 cor 54
e 142 24 cor 69
e 142 25 cor 101
e 142 26 cor 68
e 142 27 cor 46
e 142 28 cor 93
e 142 30 cor 118
e 142 33 cor 104
e 142 37 cor 45
e 142 42 cor 97
e 142 45 cor 100
e 142 46 cor 50
e 142 49 cor 59
e 142 51 cor 53
e 142 53 cor 86
e 142 55 cor 71
e 142 57 cor 107
e 142 58 cor 65
e 142 60 cor 79
e 142 61 cor 66
e 142 62 cor 49
e 142 63 cor 47
e 142 66 cor 63
e 142 70 cor 82
e 142 73 cor 94
e 142 74 cor 60
e 142 75 cor 73
e 142 76 cor 117
e 142 77 cor 77
e 142 81 cor 98
e 142 82 cor 99
e 142 83 cor 61
e 142 86 cor 64
e 142 88 cor 56
e 142 89 cor 89
e 142 96 cor 57
e 142 97 cor 78
e 142 99 cor 22
e 142 101 cor 30
e 142 105 cor 92
e 142 106 cor 24
e 142 107 cor 18
e 142 108 cor 51
e 142 110 cor 9
e 142 114 cor 20
e 142 115 cor 11
e 142 117 cor 28
e 142 118 cor 13
e 142 123 cor 16
e 142 124 cor 15
e 142 127 cor 19
e 142 129 cor 17
e 142 130 cor 38
e 142 131 cor 26
e 142 136 cor 4
e 142 138 cor 2
e 142 140 cor 5
e 143 2 cor 70
e 143 5 cor 90
e 143 6 cor 116
e 143 8 cor 58
e 143 9 cor 96
e 143 11 cor 62
e 143 12 cor 89
e 143 14 cor 95
e 143 16 cor 63
e 143 18 cor 54
e 143 20 cor 56
e 143 21 cor 49
e 143 22 cor 114
e 143 25 cor 102
e 143 29 cor 77
e 143 30 cor 119
e 143 32 cor 72
e 143 33 cor 105
e 143 34 cor 69
e 143 35 cor 80
e 143 39 cor 41
e 143 40 cor 48
e 143 41 cor 74
e 143 43 cor 87
e 143 44 cor 91
e 143 45 cor 101
e 143 47 cor 71
e 143 48 cor 40
e 143 50 cor 61
e 143 52 cor 45
e 143 56 cor 83
e 143 57 cor 108
e 143 59 cor 47
e 143 64 cor 66
e 143 68 cor 59
e 143 69 cor 52
e 143 70 cor 84
e 143 71 cor 53
e 143 73 cor 88
e 143 75 cor 75
e 143 76 cor 118
e 143 78 cor 44
e 143 79 cor 73
e 143 80 cor 51
e 143 81 cor 94
e 143 82 cor 100
e 143 84 cor 81
e 143 85 cor 79
e 143 87 cor 25
e 143 88 cor 65
e 143 90 cor 82
e 143 92 cor 38
e 143 93 cor 60
e 143 95 cor 55
e 143 96 cor 78
e 143 97 cor 57
e 143 98 cor 86
e 143 100 cor 34
e 143 102 cor 23
e 143 103 cor 92
e 143 105 cor 99
e 143 113 cor 22
e 143 119 cor 11
e 143 120 cor 26
e 143 122 cor 12
e 143 125 cor 13
e 143 126 cor 17
e 143 128 cor 21
e 143 130 cor 46
e 143 133 cor 8
e 143 134 cor 9
e 143 135 cor 4
e 143 139 cor 5
e 143 141 cor 1
e 144 1 cor 92
e 144 3 cor 56
e 144 4 cor 41
e 144 13 cor 82
e 144 15 cor 40
e 144 19 cor 30
e 144 24 cor 70
e 144 26 cor 71
e 144 27 cor 47
e 144 28 cor 94
e 144 33 cor 106
e 144 37 cor 46
e 144 42 cor 96
e 144 46 cor 51
e 144 49 cor 60
e 144 53 cor 87
e 144 55 cor 68
e 144 58 cor 66
e 144 63 cor 45
e 144 70 cor 85
e 144 77 cor 78
e 144 86 cor 67
e 144 89 cor 88
e 144 99 cor 23
e 144 101 cor 29
e 144 106 cor 25
e 144 108 cor 49
e 144 114 cor 22
e 144 118 cor 14
e 144 123 cor 17
e 144 124 cor 13
e 144 127 cor 15
e 144 129 cor 19
e 144 136 cor 6
e 144 138 cor 4
e 144 140 cor 7
e 144 142 cor 1
e 145 2 cor 71
e 145 3 cor 57
e 145 7 cor 58
e 145 17 cor 59
e 145 23 cor 56
e 145 29 cor 78
e 145 31 cor 32
e 145 36 cor 39
e 145 51 cor 55
e 145 53 cor 88
e 145 54 cor 60
e 145 60 cor 80
e 145 61 cor 67
e 145 62 cor 50
e 145 65 cor 61
e 145 66 cor 64
e 145 67 cor 22
e 145 74 cor 63
e 145 84 cor 82
e 145 94 cor 40
e 145 101 cor 31
e 145 104 cor 24
e 145 105 cor 100
e 145 109 cor 28
e 145 116 cor 12
e 145 117 cor 20
e 145 121 cor 11
e 145 130 cor 44
e 145 131 cor 30
e 145 132 cor 3
e 145 137 cor 4
e 145 140 cor 6
e 146 1 cor 93
e 146 5 cor 91
e 146 6 cor 117
e 146 8 cor 59
e 146 9 cor 97
e 146 10 cor 75
e 146 11 cor 63
e 146 12 cor 90
e 146 13 cor 83
e 146 14 cor 98
e 146 16 cor 64
e 146 18 cor 55
e 146 20 cor 57
e 146 21 cor 50
e 146 22 cor 118
e 146 25 cor 103
e 146 28 cor 95
e 146 29 cor 79
e 146 30 cor 120
e 146 32 cor 73
e 146 33 cor 107
e 146 34 cor 70
e 146 35 cor 81
e 146 38 cor 43
e 146 39 cor 42
e 146 40 cor 51
e 146 41 cor 76
e 146 42 cor 99
e 146 43 cor 88
e 146 44 cor 89
e 146 45 cor 102
e 146 47 cor 69
e 146 48 cor 44
e 146 50 cor 62
e 146 52 cor 46
e 146 53 cor 92
e 146 55 cor 72
e 146 56 cor 84
e 146 57 cor 109
e 146 59 cor 48
e 146 60 cor 82
e 146 64 cor 67
e 146 68 cor 61
e 146 69 cor 56
e 146 70 cor 86
e 146 71 cor 52
e 146 72 cor 47
e 146 73 cor 96
e 146 75 cor 74
e 146 76 cor 119
e 146 77 cor 80
e 146 78 cor 45
e 146 79 cor 77
e 146 80 cor 54
e 146 81 cor 100
e 146 82 cor 104
e 146 83 cor 78
e 146 84 cor 85
e 146 85 cor 87
e 146 86 cor 71
e 146 87 cor 26
e 146 88 cor 66
e 146 89 cor 101
e 146 90 cor 53
e 146 91 cor 34
e 146 92 cor 40
e 146 93 cor 58
e 146 95 cor 60
e 146 96 cor 41
e 146 97 cor 94
e 146 98 cor 105
e 146 100 cor 36
e 146 102 cor 24
e 146 103 cor 106
e 146 105 cor 110
e 146 107 cor 19
e 146 108 cor 108
e 146 111 cor 9
e 146 113 cor 27
e 146 119 cor 13
e 146 120 cor 29
e 146 122 cor 15
e 146 125 cor 12
e 146 126 cor 20
e 146 128 cor 11
e 146 130 cor 111
e 146 131 cor 31
e 146 133 cor 14
e 146 134 cor 16
e 146 135 cor 6
e 146 139 cor 4
e 146 141 cor 2
e 146 143 cor 3
e 147 5 cor 92
e 147 8 cor 60
e 147 9 cor 98
e 147 10 cor 76
e 147 11 cor 64
e 147 12 cor 91
e 147 16 cor 65
e 147 20 cor 58
e 147 21 cor 51
e 147 25 cor 104
e 147 34 cor 71
e 147 35 cor 82
e 147 38 cor 44
e 147 43 cor 89
e 147 44 cor 90
e 147 45 cor 103
e 147 47 cor 70
e 147 52 cor 47
e 147 56 cor 85
e 147 59 cor 49
e 147 64 cor 68
e 147 69 cor 55
e 147 70 cor 87
e 147 72 cor 46
e 147 73 cor 93
e 147 75 cor 77
e 147 77 cor 79
e 147 79 cor 75
e 147 82 cor 102
e 147 83 cor 67
e 147 85 cor 80
e 147 86 cor 78
e 147 88 cor 73
e 147 90 cor 83
e 147 91 cor 37
e 147 93 cor 52
e 147 96 cor 53
e 147 97 cor 54
e 147 98 cor 94
e 147 103 cor 72
e 147 107 cor 21
e 147 110 cor 11
e 147 111 cor 10
e 147 112 cor 12
e 147 115 cor 13
e 147 119 cor 14
e 147 120 cor 30
e 147 133 cor 15
e 147 135 cor 16
e 147 139 cor 7
e 147 141 cor 6
e 147 143 cor 2
e 147 146 cor 1
e 148 2 cor 72
e 148 5 cor 93
e 148 7 cor 59
e 148 8 cor 61
e 148 11 cor 65
e 148 14 cor 97
e 148 18 cor 56
e 148 22 cor 117
e 148 29 cor 80
e 148 32 cor 74
e 148 39 cor 43
e 148 40 cor 50
e 148 41 cor 75
e 148 43 cor 90
e 148 44 cor 92
e 148 45 cor 104
e 148 47 cor 73
e 148 48 cor 42
e 148 50 cor 63
e 148 56 cor 86
e 148 65 cor 62
e 148 68 cor 64
e 148 69 cor 57
e 148 71 cor 54
e 148 78 cor 46
e 148 80 cor 52
e 148 81 cor 95
e 148 84 cor 83
e 148 85 cor 81
e 148 87 cor 29
e 148 92 cor 44
e 148 93 cor 53
e 148 95 cor 68
e 148 98 cor 51
e 148 100 cor 38
e 148 102 cor 27
e 148 103 cor 78
e 148 113 cor 26
e 148 120 cor 34
e 148 122 cor 17
e 148 125 cor 18
e 148 126 cor 21
e 148 128 cor 22
e 148 134 cor 11
e 148 135 cor 10
e 148 139 cor 8
e 148 143 cor 6
e 148 146 cor 5
e 149 2 cor 73
e 149 5 cor 94
e 149 6 cor 118
e 149 8 cor 62
e 149 11 cor 66
e 149 14 cor 99
e 149 16 cor 67
e 149 18 cor 57
e 149 22 cor 119
e 149 25 cor 105
e 149 29 cor 81
e 149 30 cor 121
e 149 32 cor 75
e 149 34 cor 72
e 149 35 cor 83
e 149 39 cor 44
e 149 40 cor 52
e 149 41 cor 77
e 149 43 cor 91
e 149 44 cor 93
e 149 45 cor 106
e 149 47 cor 74
e 149 48 cor 43
e 149 50 cor 64
e 149 52 cor 48
e 149 56 cor 87
e 149 57 cor 111
e 149 59 cor 50
e 149 64 cor 69
e 149 68 cor 63
e 149 69 cor 59
e 149 71 cor 55
e 149 76 cor 120
e 149 78 cor 49
e 149 79 cor 76
e 149 80 cor 60
e 149 81 cor 97
e 149 82 cor 103
e 149 84 cor 86
e 149 85 cor 88
e 149 87 cor 30
e 149 90 cor 80
e 149 92 cor 42
e 149 93 cor 70
e 149 95 cor 56
e 149 97 cor 79
e 149 98 cor 89
e 149 100 cor 39
e 149 102 cor 29
e 149 103 cor 53
e 149 113 cor 28
e 149 119 cor 15
e 149 120 cor 35
e 149 122 cor 19
e 149 125 cor 17
e 149 126 cor 23
e 149 128 cor 25
e 149 130 cor 45
e 149 133 cor 12
e 149 134 cor 13
e 149 135 cor 14
e 149 139 cor 16
e 149 141 cor 7
e 149 143 cor 10
e 149 146 cor 8
e 149 147 cor 3
e 149 148 cor 1
e 150 1 cor 94
e 150 5 cor 95
e 150 6 cor 119
e 150 8 cor 63
e 150 9 cor 99
e 150 10 cor 77
e 150 11 cor 67
e 150 12 cor 92
e 150 13 cor 84
e 150 14 cor 100
e 150 16 cor 66
e 150 20 cor 59
e 150 21 cor 52
e 150 22 cor 120
e 150 25 cor 106
e 150 28 cor 96
e 150 30 cor 122
e 150 32 cor 76
e 150 33 cor 108
e 150 34 cor 73
e 150 35 cor 85
e 150 38 cor 45
e 150 40 cor 53
e 150 41 cor 78
e 150 42 cor 98
e 150 43 cor 93
e 150 44 cor 97
e 150 45 cor 105
e 150 47 cor 75
e 150 50 cor 65
e 150 52 cor 49
e 150 55 cor 74
e 150 56 cor 88
e 150 57 cor 113
e 150 58 cor 69
e 150 59 cor 51
e 150 64 cor 70
e 150 68 cor 62
e 150 69 cor 61
e 150 70 cor 89
e 150 71 cor 56
e 150 72 cor 50
e 150 73 cor 91
e 150 75 cor 79
e 150 76 cor 121
e 150 77 cor 81
e 150 79 cor 80
e 150 80 cor 57
e 150 81 cor 101
e 150 82 cor 107
e 150 83 cor 72
e 150 84 cor 87
e 150 85 cor 83
e 150 86 cor 82
e 150 88 cor 71
e 150 89 cor 90
e 150 90 cor 86
e 150 91 cor 38
e 150 92 cor 43
e 150 93 cor 64
e 150 95 cor 44
e 150 96 cor 54
e 150 97 cor 60
e 150 98 cor 102
e 150 103 cor 103
e 150 105 cor 104
e 150 107 cor 22
e 150 108 cor 109
e 150 110 cor 14
e 150 111 cor 11
e 150 112 cor 13
e 150 115 cor 15
e 150 119 cor 16
e 150 120 cor 36
e 150 125 cor 19
e 150 126 cor 26
e 150 128 cor 23
e 150 129 cor 24
e 150 130 cor 110
e 150 133 cor 17
e 150 134 cor 20
e 150 135 cor 12
e 150 139 cor 27
e 150 141 cor 25
e 150 143 cor 7
e 150 146 cor 10
e 150 147 cor 4
e 150 149 cor 2
e 151 1 cor 95
e 151 3 cor 58
e 151 4 cor 42
e 151 6 cor 120
e 151 9 cor 100
e 151 10 cor 78
e 151 12 cor 93
e 151 13 cor 85
e 151 14 cor 101
e 151 15 cor 43
e 151 19 cor 31
e 151 22 cor 121
e 151 23 cor 57
e 151 24 cor 71
e 151 25 cor 107
e 151 26 cor 70
e 151 27 cor 48
e 151 28 cor 97
e 151 30 cor 123
e 151 33 cor 109
e 151 37 cor 47
e 151 42 cor 102
e 151 45 cor 108
e 151 46 cor 52
e 151 49 cor 61
e 151 53 cor 89
e 151 55 cor 75
e 151 57 cor 114
e 151 58 cor 67
e 151 60 cor 81
e 151 61 cor 68
e 151 62 cor 53
e 151 63 cor 46
e 151 66 cor 65
e 151 70 cor 88
e 151 73 cor 98
e 151 74 cor 55
e 151 75 cor 76
e 151 76 cor 122
e 151 77 cor 82
e 151 79 cor 79
e 151 81 cor 103
e 151 82 cor 105
e 151 83 cor 73
e 151 86 cor 77
e 151 88 cor 80
e 151 89 cor 92
e 151 91 cor 39
e 151 96 cor 69
e 151 97 cor 86
e 151 99 cor 25
e 151 101 cor 33
e 151 105 cor 106
e 151 106 cor 28
e 151 107 cor 26
e 151 108 cor 50
e 151 110 cor 16
e 151 114 cor 23
e 151 115 cor 14
e 151 117 cor 30
e 151 118 cor 17
e 151 123 cor 18
e 151 124 cor 19
e 151 127 cor 20
e 151 129 cor 13
e 151 130 cor 112
e 151 131 cor 24
e 151 136 cor 9
e 151 138 cor 6
e 151 140 cor 4
e 151 142 cor 3
e 151 144 cor 2
e 152 5 cor 96
e 152 6 cor 121
e 152 8 cor 64
e 152 9 cor 101
e 152 11 cor 68
e 152 12 cor 94
e 152 14 cor 102
e 152 16 cor 69
e 152 18 cor 58
e 152 22 cor 122
e 152 25 cor 108
e 152 29 cor 82
e 152 30 cor 124
e 152 32 cor 77
e 152 33 cor 110
e 152 34 cor 74
e 152 35 cor 84
e 152 39 cor 45
e 152 40 cor 54
e 152 41 cor 79
e 152 43 cor 92
e 152 44 cor 95
e 152 45 cor 107
e 152 47 cor 76
e 152 48 cor 46
e 152 50 cor 66
e 152 52 cor 50
e 152 56 cor 89
e 152 57 cor 115
e 152 59 cor 52
e 152 64 cor 71
e 152 68 cor 65
e 152 69 cor 62
e 152 71 cor 57
e 152 75 cor 78
e 152 76 cor 123
e 152 78 cor 48
e 152 79 cor 81
e 152 80 cor 70
e 152 81 cor 104
e 152 82 cor 106
e 152 84 cor 88
e 152 85 cor 86
e 152 87 cor 32
e 152 90 cor 85
e 152 92 cor 51
e 152 93 cor 72
e 152 95 cor 83
e 152 97 cor 80
e 152 98 cor 87
e 152 100 cor 42
e 152 102 cor 37
e 152 103 cor 90
e 152 113 cor 30
e 152 119 cor 18
e 152 120 cor 43
e 152 122 cor 20
e 152 125 cor 21
e 152 126 cor 29
e 152 128 cor 27
e 152 130 cor 109
e 152 133 cor 13
e 152 134 cor 15
e 152 135 cor 17
e 152 139 cor 14
e 152 141 cor 16
e 152 143 cor 19
e 152 146 cor 7
e 152 147 cor 5
e 152 148 cor 2
e 152 149 cor 4
e 152 150 cor 1
e 153 5 cor 97
e 153 6 cor 123
e 153 8 cor 65
e 153 9 cor 102
e 153 11 cor 69
e 153 12 cor 95
e 153 14 cor 103
e 153 16 cor 68
e 153 20 cor 60
e 153 21 cor 53
e 153 22 cor 124
e 153 25 cor 109
e 153 30 cor 125
e 153 32 cor 78
e 153 34 cor 75
e 153 35 cor 86
e 153 38 cor 46
e 153 40 cor 55
e 153 41 cor 80
e 153 43 cor 94
e 153 44 cor 96
e 153 45 cor 110
e 153 47 cor 77
e 153 50 cor 67
e 153 52 cor 51
e 153 56 cor 90
e 153 57 cor 116
e 153 59 cor 54
e 153 64 cor 72
e 153 68 cor 66
e 153 69 cor 63
e 153 71 cor 58
e 153 72 cor 52
e 153 73 cor 99
e 153 75 cor 82
e 153 76 cor 126
e 153 79 cor 83
e 153 80 cor 71
e 153 81 cor 105
e 153 82 cor 108
e 153 85 cor 89
e 153 87 cor 33
e 153 88 cor 70
e 153 90 cor 84
e 153 92 cor 61
e 153 93 cor 62
e 153 95 cor 76
e 153 96 cor 85
e 153 97 cor 87
e 153 98 cor 91
e 153 103 cor 93
e 153 107 cor 25
e 153 111 cor 12
e 153 113 cor 35
e 153 119 cor 21
e 153 120 cor 48
e 153 125 cor 20
e 153 126 cor 30
e 153 128 cor 29
e 153 133 cor 18
e 153 134 cor 19
e 153 135 cor 15
e 153 139 cor 17
e 153 141 cor 13
e 153 143 cor 14
e 153 146 cor 22
e 153 147 cor 8
e 153 148 cor 3
e 153 149 cor 5
e 153 150 cor 6
e 153 152 cor 9
e 154 1 cor 96
e 154 3 cor 59
e 154 4 cor 44
e 154 5 cor 98
e 154 6 cor 49
e 154 9 cor 103
e 154 10 cor 79
e 154 12 cor 97
e 154 13 cor 86
e 154 14 cor 104
e 154 15 cor 42
e 154 16 cor 70
e 154 17 cor 57
e 154 20 cor 61
e 154 21 cor 54
e 154 22 cor 126
e 154 23 cor 58
e 154 24 cor 73
e 154 25 cor 110
e 154 26 cor 74
e 154 27 cor 50
e 154 28 cor 99
e 154 29 cor 83
e 154 30 cor 106
e 154 32 cor 80
e 154 33 cor 112
e 154 34 cor 76
e 154 35 cor 87
e 154 37 cor 48
e 154 41 cor 81
e 154 42 cor 100
e 154 43 cor 95
e 154 44 cor 94
e 154 45 cor 109
e 154 46 cor 53
e 154 47 cor 78
e 154 49 cor 62
e 154 51 cor 56
e 154 53 cor 91
e 154 55 cor 77
e 154 56 cor 92
e 154 57 cor 117
e 154 58 cor 71
e 154 60 cor 84
e 154 61 cor 69
e 154 63 cor 60
e 154 64 cor 75
e 154 66 cor 66
e 154 70 cor 90
e 154 72 cor 51
e 154 73 cor 101
e 154 74 cor 65
e 154 75 cor 85
e 154 76 cor 111
e 154 77 cor 88
e 154 79 cor 82
e 154 81 cor 102
e 154 82 cor 113
e 154 83 cor 89
e 154 84 cor 93
e 154 85 cor 105
e 154 86 cor 107
e 154 88 cor 108
e 154 89 cor 114
e 154 90 cor 115
e 154 91 cor 41
e 154 93 cor 116
e 154 94 cor 45
e 154 95 cor 118
e 154 96 cor 55
e 154 97 cor 119
e 154 98 cor 120
e 154 99 cor 31
e 154 103 cor 121
e 154 105 cor 122
e 154 106 cor 30
e 154 107 cor 27
e 154 108 cor 123
e 154 109 cor 32
e 154 110 cor 17
e 154 114 cor 25
e 154 115 cor 16
e 154 117 cor 33
e 154 118 cor 19
e 154 120 cor 125
e 154 123 cor 20
e 154 124 cor 21
e 154 126 cor 38
e 154 127 cor 18
e 154 128 cor 46
e 154 129 cor 15
e 154 130 cor 127
e 154 131 cor 37
e 154 133 cor 22
e 154 135 cor 24
