Arquivo: dsjc1000.1.col
Arestas: 49629
Cores usadas: 147
Tempo de execução: 1614 ms
e 561 449 cor 23
e 561 451 cor 5
e 561 480 cor 33
e 561 485 cor 17
e 561 498 cor 6
e 561 507 cor 3
e 561 518 cor 10
e 561 548 cor 4
e 561 551 cor 7
e 562 20 cor 58
e 562 22 cor 68
e 562 33 cor 42
e 562 35 cor 55
e 562 39 cor 51
e 562 44 cor 52
e 562 46 cor 64
e 562 58 cor 44
e 562 61 cor 59
e 562 63 cor 47
e 562 84 cor 60
e 562 98 cor 56
e 562 125 cor 61
e 562 133 cor 53
e 562 136 cor 57
e 562 148 cor 66
e 562 150 cor 46
e 562 160 cor 54
e 562 169 cor 50
e 562 189 cor 62
e 562 209 cor 63
e 562 239 cor 48
e 562 242 cor 65
e 562 248 cor 69
e 562 254 cor 43
e 562 256 cor 71
e 562 261 cor 41
e 562 264 cor 45
e 562 278 cor 81
e 562 283 cor 40
e 562 285 cor 67
e 562 293 cor 73
e 562 315 cor 49
e 562 317 cor 70
e 562 319 cor 72
e 562 323 cor 75
e 562 324 cor 74
e 562 327 cor 76
e 562 340 cor 79
e 562 349 cor 80
e 562 353 cor 78
e 562 362 cor 77
e 562 387 cor 82
e 562 401 cor 83
e 562 423 cor 84
e 562 425 cor 85
e 562 434 cor 22
e 562 437 cor 25
e 562 443 cor 18
e 562 447 cor 29
e 562 448 cor 30
e 562 459 cor 19
e 562 479 cor 21
e 562 485 cor 24
e 562 489 cor 11
e 562 495 cor 13
e 562 498 cor 7
e 562 499 cor 86
e 562 501 cor 6
e 562 502 cor 8
e 562 518 cor 15
e 562 539 cor 17
e 562 544 cor 2
e 562 546 cor 12
e 562 548 cor 10
e 562 551 cor 14
e 563 4 cor 50
e 563 6 cor 64
e 563 19 cor 54
e 563 34 cor 48
e 563 56 cor 53
e 563 71 cor 68
e 563 76 cor 49
e 563 81 cor 56
e 563 85 cor 59
e 563 86 cor 46
e 563 106 cor 61
e 563 113 cor 52
e 563 119 cor 55
e 563 124 cor 51
e 563 129 cor 57
e 563 146 cor 58
e 563 167 cor 45
e 563 194 cor 47
e 563 203 cor 60
e 563 218 cor 62
e 563 219 cor 63
e 563 223 cor 65
e 563 228 cor 67
e 563 231 cor 66
e 563 264 cor 69
e 563 274 cor 41
e 563 278 cor 82
e 563 303 cor 42
e 563 316 cor 43
e 563 321 cor 44
e 563 330 cor 70
e 563 345 cor 72
e 563 353 cor 71
e 563 357 cor 73
e 563 363 cor 75
e 563 366 cor 76
e 563 383 cor 74
e 563 389 cor 77
e 563 414 cor 26
e 563 415 cor 78
e 563 420 cor 20
e 563 425 cor 79
e 563 440 cor 12
e 563 444 cor 14
e 563 446 cor 27
e 563 450 cor 18
e 563 451 cor 6
e 563 454 cor 28
e 563 462 cor 15
e 563 465 cor 13
e 563 472 cor 10
e 563 483 cor 25
e 563 491 cor 16
e 563 508 cor 22
e 563 520 cor 5
e 563 530 cor 7
e 563 532 cor 11
e 563 535 cor 2
e 564 8 cor 68
e 564 22 cor 69
e 564 23 cor 66
e 564 33 cor 43
e 564 47 cor 57
e 564 51 cor 37
e 564 53 cor 54
e 564 54 cor 73
e 564 62 cor 49
e 564 66 cor 47
e 564 76 cor 50
e 564 79 cor 52
e 564 104 cor 53
e 564 105 cor 51
e 564 115 cor 67
e 564 116 cor 61
e 564 129 cor 55
e 564 134 cor 70
e 564 136 cor 56
e 564 163 cor 45
e 564 170 cor 58
e 564 173 cor 42
e 564 185 cor 59
e 564 238 cor 46
e 564 242 cor 63
e 564 248 cor 71
e 564 256 cor 64
e 564 279 cor 40
e 564 286 cor 41
e 564 296 cor 44
e 564 300 cor 48
e 564 323 cor 62
e 564 338 cor 21
e 564 347 cor 60
e 564 393 cor 65
e 564 401 cor 72
e 564 408 cor 29
e 564 424 cor 28
e 564 426 cor 25
e 564 439 cor 24
e 564 460 cor 12
e 564 471 cor 6
e 564 503 cor 11
e 564 507 cor 7
e 564 510 cor 5
e 564 511 cor 16
e 564 520 cor 26
e 564 521 cor 9
e 564 533 cor 13
e 564 551 cor 8
e 565 4 cor 51
e 565 5 cor 63
e 565 15 cor 44
e 565 33 cor 45
e 565 40 cor 64
e 565 64 cor 41
e 565 70 cor 38
e 565 75 cor 48
e 565 96 cor 50
e 565 97 cor 59
e 565 99 cor 74
e 565 113 cor 54
e 565 116 cor 52
e 565 118 cor 53
e 565 145 cor 66
e 565 172 cor 55
e 565 194 cor 46
e 565 197 cor 43
e 565 198 cor 47
e 565 199 cor 60
e 565 210 cor 67
e 565 211 cor 58
e 565 228 cor 57
e 565 237 cor 62
e 565 240 cor 42
e 565 251 cor 49
e 565 254 cor 61
e 565 274 cor 65
e 565 281 cor 68
e 565 294 cor 39
e 565 303 cor 71
e 565 313 cor 69
e 565 314 cor 56
e 565 317 cor 72
e 565 322 cor 73
e 565 326 cor 78
e 565 339 cor 77
e 565 356 cor 70
e 565 357 cor 75
e 565 363 cor 76
e 565 369 cor 79
e 565 372 cor 81
e 565 381 cor 82
e 565 384 cor 18
e 565 391 cor 80
e 565 392 cor 25
e 565 402 cor 83
e 565 406 cor 23
e 565 410 cor 26
e 565 412 cor 19
e 565 429 cor 28
e 565 432 cor 29
e 565 440 cor 14
e 565 441 cor 84
e 565 442 cor 30
e 565 443 cor 20
e 565 480 cor 35
e 565 498 cor 8
e 565 505 cor 10
e 565 506 cor 5
e 565 507 cor 6
e 565 516 cor 11
e 565 522 cor 4
e 565 529 cor 2
e 565 542 cor 7
e 565 548 cor 15
e 565 561 cor 1
e 565 563 cor 3
e 566 5 cor 64
e 566 19 cor 55
e 566 37 cor 74
e 566 40 cor 63
e 566 53 cor 56
e 566 56 cor 54
e 566 58 cor 45
e 566 63 cor 48
e 566 66 cor 49
e 566 75 cor 50
e 566 78 cor 58
e 566 87 cor 52
e 566 102 cor 46
e 566 114 cor 57
e 566 120 cor 71
e 566 139 cor 65
e 566 155 cor 42
e 566 157 cor 66
e 566 184 cor 53
e 566 198 cor 59
e 566 209 cor 47
e 566 222 cor 40
e 566 223 cor 51
e 566 234 cor 67
e 566 239 cor 68
e 566 242 cor 69
e 566 257 cor 44
e 566 258 cor 39
e 566 262 cor 38
e 566 271 cor 70
e 566 279 cor 43
e 566 290 cor 41
e 566 291 cor 72
e 566 298 cor 60
e 566 305 cor 61
e 566 307 cor 73
e 566 325 cor 76
e 566 347 cor 77
e 566 387 cor 62
e 566 406 cor 24
e 566 417 cor 75
e 566 422 cor 20
e 566 428 cor 78
e 566 429 cor 26
e 566 431 cor 27
e 566 435 cor 79
e 566 440 cor 15
e 566 448 cor 31
e 566 449 cor 25
e 566 464 cor 19
e 566 465 cor 12
e 566 474 cor 21
e 566 480 cor 80
e 566 482 cor 17
e 566 496 cor 5
e 566 515 cor 28
e 566 521 cor 10
e 566 523 cor 14
e 566 532 cor 16
e 566 549 cor 1
e 566 563 cor 4
e 566 564 cor 2
e 567 3 cor 65
e 567 41 cor 45
e 567 45 cor 47
e 567 61 cor 58
e 567 95 cor 48
e 567 108 cor 52
e 567 136 cor 53
e 567 172 cor 51
e 567 180 cor 46
e 567 198 cor 49
e 567 200 cor 55
e 567 201 cor 42
e 567 206 cor 59
e 567 225 cor 50
e 567 226 cor 64
e 567 231 cor 56
e 567 240 cor 60
e 567 251 cor 54
e 567 253 cor 44
e 567 273 cor 62
e 567 277 cor 57
e 567 288 cor 43
e 567 290 cor 70
e 567 292 cor 63
e 567 306 cor 61
e 567 328 cor 66
e 567 332 cor 68
e 567 343 cor 20
e 567 344 cor 67
e 567 353 cor 69
e 567 356 cor 72
e 567 358 cor 71
e 567 372 cor 78
e 567 374 cor 19
e 567 410 cor 25
e 567 422 cor 22
e 567 430 cor 73
e 567 453 cor 9
e 567 467 cor 23
e 567 491 cor 13
e 567 497 cor 11
e 567 499 cor 74
e 567 501 cor 14
e 567 503 cor 12
e 567 516 cor 15
e 567 521 cor 17
e 567 550 cor 1
e 567 562 cor 3
e 568 5 cor 65
e 568 12 cor 59
e 568 21 cor 55
e 568 22 cor 70
e 568 41 cor 47
e 568 44 cor 53
e 568 55 cor 61
e 568 64 cor 42
e 568 76 cor 51
e 568 104 cor 49
e 568 139 cor 63
e 568 140 cor 58
e 568 164 cor 60
e 568 168 cor 56
e 568 202 cor 45
e 568 214 cor 48
e 568 216 cor 52
e 568 256 cor 46
e 568 259 cor 41
e 568 267 cor 35
e 568 310 cor 38
e 568 315 cor 44
e 568 324 cor 54
e 568 333 cor 57
e 568 336 cor 50
e 568 338 cor 62
e 568 344 cor 64
e 568 363 cor 66
e 568 367 cor 67
e 568 376 cor 23
e 568 378 cor 20
e 568 387 cor 68
e 568 404 cor 22
e 568 406 cor 25
e 568 418 cor 27
e 568 421 cor 69
e 568 423 cor 71
e 568 425 cor 74
e 568 442 cor 26
e 568 491 cor 18
e 568 495 cor 16
e 568 502 cor 10
e 568 514 cor 17
e 568 519 cor 4
e 568 520 cor 12
e 568 522 cor 9
e 568 532 cor 14
e 568 544 cor 3
e 568 545 cor 2
e 568 546 cor 15
e 569 12 cor 60
e 569 30 cor 50
e 569 36 cor 55
e 569 66 cor 48
e 569 68 cor 53
e 569 79 cor 54
e 569 82 cor 51
e 569 91 cor 52
e 569 95 cor 47
e 569 114 cor 61
e 569 122 cor 67
e 569 127 cor 43
e 569 143 cor 56
e 569 144 cor 58
e 569 151 cor 62
e 569 160 cor 59
e 569 162 cor 57
e 569 163 cor 49
e 569 164 cor 64
e 569 184 cor 66
e 569 185 cor 63
e 569 186 cor 44
e 569 219 cor 65
e 569 228 cor 69
e 569 235 cor 68
e 569 237 cor 70
e 569 259 cor 42
e 569 261 cor 46
e 569 269 cor 71
e 569 284 cor 72
e 569 322 cor 45
e 569 331 cor 73
e 569 335 cor 40
e 569 394 cor 74
e 569 399 cor 75
e 569 405 cor 76
e 569 415 cor 77
e 569 440 cor 19
e 569 458 cor 28
e 569 460 cor 20
e 569 464 cor 23
e 569 475 cor 17
e 569 511 cor 22
e 569 518 cor 6
e 569 526 cor 24
e 569 527 cor 11
e 569 537 cor 4
e 569 543 cor 7
e 569 558 cor 1
e 569 564 cor 3
e 570 1 cor 60
e 570 3 cor 66
e 570 6 cor 65
e 570 31 cor 64
e 570 36 cor 56
e 570 40 cor 67
e 570 62 cor 50
e 570 75 cor 49
e 570 81 cor 57
e 570 84 cor 58
e 570 92 cor 53
e 570 117 cor 51
e 570 119 cor 54
e 570 129 cor 59
e 570 137 cor 62
e 570 140 cor 61
e 570 142 cor 55
e 570 145 cor 68
e 570 164 cor 69
e 570 166 cor 70
e 570 188 cor 44
e 570 191 cor 48
e 570 202 cor 46
e 570 213 cor 45
e 570 227 cor 71
e 570 238 cor 47
e 570 239 cor 72
e 570 246 cor 63
e 570 262 cor 41
e 570 270 cor 73
e 570 274 cor 43
e 570 288 cor 74
e 570 291 cor 42
e 570 298 cor 52
e 570 309 cor 75
e 570 332 cor 76
e 570 359 cor 77
e 570 380 cor 19
e 570 383 cor 78
e 570 385 cor 79
e 570 393 cor 81
e 570 404 cor 24
e 570 410 cor 27
e 570 412 cor 23
e 570 415 cor 80
e 570 420 cor 21
e 570 423 cor 82
e 570 424 cor 29
e 570 427 cor 25
e 570 440 cor 22
e 570 441 cor 85
e 570 450 cor 26
e 570 456 cor 30
e 570 461 cor 31
e 570 481 cor 28
e 570 485 cor 32
e 570 499 cor 83
e 570 505 cor 11
e 570 509 cor 8
e 570 513 cor 9
e 570 515 cor 12
e 570 518 cor 20
e 570 527 cor 13
e 570 531 cor 7
e 570 533 cor 17
e 570 554 cor 3
e 570 562 cor 1
e 571 16 cor 56
e 571 26 cor 57
e 571 45 cor 48
e 571 62 cor 51
e 571 137 cor 53
e 571 211 cor 50
e 571 212 cor 52
e 571 221 cor 45
e 571 233 cor 39
e 571 250 cor 47
e 571 256 cor 54
e 571 268 cor 60
e 571 279 cor 49
e 571 286 cor 40
e 571 289 cor 41
e 571 296 cor 46
e 571 298 cor 44
e 571 300 cor 62
e 571 306 cor 42
e 571 311 cor 43
e 571 329 cor 55
e 571 332 cor 58
e 571 363 cor 59
e 571 365 cor 61
e 571 388 cor 28
e 571 393 cor 63
e 571 407 cor 64
e 571 408 cor 30
e 571 420 cor 23
e 571 431 cor 32
e 571 433 cor 16
e 571 441 cor 67
e 571 456 cor 21
e 571 482 cor 18
e 571 493 cor 27
e 571 498 cor 9
e 571 511 cor 25
e 571 515 cor 15
e 571 518 cor 11
e 571 542 cor 4
e 571 553 cor 7
e 571 564 cor 1
e 571 570 cor 2
e 572 4 cor 52
e 572 18 cor 47
e 572 24 cor 53
e 572 43 cor 63
e 572 45 cor 49
e 572 50 cor 61
e 572 62 cor 54
e 572 64 cor 43
e 572 68 cor 50
e 572 78 cor 59
e 572 98 cor 58
e 572 115 cor 68
e 572 117 cor 55
e 572 118 cor 57
e 572 123 cor 71
e 572 146 cor 46
e 572 166 cor 62
e 572 174 cor 72
e 572 176 cor 69
e 572 183 cor 51
e 572 204 cor 40
e 572 209 cor 65
e 572 220 cor 60
e 572 222 cor 44
e 572 247 cor 45
e 572 251 cor 48
e 572 256 cor 73
e 572 266 cor 41
e 572 268 cor 67
e 572 272 cor 42
e 572 282 cor 64
e 572 310 cor 56
e 572 311 cor 66
e 572 324 cor 70
e 572 336 cor 80
e 572 366 cor 75
e 572 369 cor 74
e 572 370 cor 77
e 572 376 cor 24
e 572 382 cor 76
e 572 392 cor 78
e 572 402 cor 79
e 572 409 cor 23
e 572 410 cor 32
e 572 415 cor 81
e 572 419 cor 26
e 572 421 cor 82
e 572 429 cor 83
e 572 433 cor 17
e 572 437 cor 27
e 572 438 cor 28
e 572 441 cor 86
e 572 442 cor 25
e 572 447 cor 30
e 572 451 cor 9
e 572 473 cor 16
e 572 474 cor 29
e 572 481 cor 31
e 572 488 cor 33
e 572 499 cor 84
e 572 500 cor 10
e 572 501 cor 13
e 572 505 cor 12
e 572 507 cor 11
e 572 522 cor 14
e 572 528 cor 2
e 572 547 cor 7
e 572 560 cor 1
e 573 1 cor 61
e 573 4 cor 53
e 573 7 cor 41
e 573 9 cor 59
e 573 50 cor 62
e 573 79 cor 55
e 573 82 cor 50
e 573 89 cor 60
e 573 101 cor 45
e 573 109 cor 63
e 573 117 cor 52
e 573 120 cor 72
e 573 130 cor 47
e 573 131 cor 56
e 573 134 cor 69
e 573 139 cor 66
e 573 173 cor 46
e 573 177 cor 57
e 573 188 cor 48
e 573 189 cor 58
e 573 191 cor 49
e 573 199 cor 65
e 573 212 cor 51
e 573 223 cor 64
e 573 231 cor 70
e 573 240 cor 67
e 573 250 cor 71
e 573 274 cor 44
e 573 278 cor 83
e 573 282 cor 42
e 573 295 cor 43
e 573 314 cor 68
e 573 337 cor 73
e 573 347 cor 54
e 573 348 cor 18
e 573 352 cor 74
e 573 360 cor 76
e 573 366 cor 79
e 573 386 cor 22
e 573 401 cor 78
e 573 402 cor 80
e 573 408 cor 31
e 573 424 cor 75
e 573 428 cor 77
e 573 433 cor 19
e 573 451 cor 23
e 573 459 cor 20
e 573 460 cor 24
e 573 483 cor 32
e 573 494 cor 16
e 573 502 cor 11
e 573 504 cor 9
e 573 506 cor 15
e 573 516 cor 12
e 573 523 cor 25
e 573 528 cor 3
e 573 535 cor 4
e 573 539 cor 13
e 573 540 cor 5
e 573 545 cor 7
e 573 547 cor 8
e 573 555 cor 1
e 573 562 cor 26
e 574 6 cor 66
e 574 26 cor 58
e 574 53 cor 55
e 574 65 cor 62
e 574 84 cor 59
e 574 102 cor 49
e 574 105 cor 52
e 574 117 cor 50
e 574 120 cor 73
e 574 122 cor 68
e 574 130 cor 48
e 574 136 cor 60
e 574 144 cor 61
e 574 151 cor 43
e 574 168 cor 64
e 574 170 cor 56
e 574 173 cor 45
e 574 182 cor 46
e 574 203 cor 51
e 574 213 cor 47
e 574 232 cor 44
e 574 237 cor 57
e 574 253 cor 70
e 574 256 cor 53
e 574 272 cor 40
e 574 323 cor 54
e 574 337 cor 63
e 574 350 cor 65
e 574 357 cor 67
e 574 359 cor 75
e 574 360 cor 69
e 574 361 cor 42
e 574 367 cor 74
e 574 371 cor 71
e 574 384 cor 19
e 574 409 cor 25
e 574 413 cor 17
e 574 417 cor 76
e 574 423 cor 72
e 574 446 cor 26
e 574 454 cor 12
e 574 461 cor 24
e 574 462 cor 20
e 574 484 cor 16
e 574 501 cor 15
e 574 511 cor 28
e 574 516 cor 13
e 574 517 cor 11
e 574 538 cor 3
e 574 543 cor 14
e 574 548 cor 6
e 575 2 cor 53
e 575 11 cor 56
e 575 24 cor 52
e 575 52 cor 57
e 575 57 cor 62
e 575 58 cor 46
e 575 61 cor 60
e 575 62 cor 55
e 575 66 cor 50
e 575 68 cor 54
e 575 80 cor 51
e 575 100 cor 59
e 575 119 cor 58
e 575 121 cor 63
e 575 128 cor 67
e 575 146 cor 48
e 575 156 cor 49
e 575 189 cor 47
e 575 194 cor 45
e 575 220 cor 61
e 575 222 cor 65
e 575 245 cor 64
e 575 256 cor 68
e 575 266 cor 44
e 575 275 cor 42
e 575 277 cor 66
e 575 279 cor 70
e 575 292 cor 69
e 575 298 cor 71
e 575 306 cor 74
e 575 320 cor 72
e 575 341 cor 75
e 575 349 cor 73
e 575 387 cor 76
e 575 401 cor 79
e 575 403 cor 78
e 575 420 cor 24
e 575 430 cor 77
e 575 435 cor 80
e 575 439 cor 25
e 575 466 cor 15
e 575 470 cor 81
e 575 481 cor 30
e 575 482 cor 26
e 575 486 cor 12
e 575 488 cor 23
e 575 497 cor 9
e 575 502 cor 13
e 575 534 cor 14
e 576 2 cor 54
e 576 16 cor 57
e 576 25 cor 46
e 576 28 cor 51
e 576 44 cor 55
e 576 53 cor 58
e 576 66 cor 52
e 576 67 cor 61
e 576 76 cor 53
e 576 90 cor 56
e 576 93 cor 59
e 576 98 cor 60
e 576 106 cor 63
e 576 110 cor 62
e 576 120 cor 74
e 576 130 cor 49
e 576 138 cor 43
e 576 139 cor 67
e 576 149 cor 42
e 576 160 cor 64
e 576 167 cor 47
e 576 170 cor 66
e 576 173 cor 65
e 576 177 cor 68
e 576 179 cor 50
e 576 182 cor 69
e 576 183 cor 70
e 576 186 cor 45
e 576 187 cor 75
e 576 193 cor 44
e 576 201 cor 48
e 576 230 cor 71
e 576 232 cor 72
e 576 243 cor 73
e 576 244 cor 41
e 576 268 cor 76
e 576 272 cor 77
e 576 275 cor 78
e 576 296 cor 79
e 576 304 cor 80
e 576 317 cor 81
e 576 323 cor 82
e 576 333 cor 83
e 576 344 cor 84
e 576 350 cor 85
e 576 361 cor 86
e 576 365 cor 87
e 576 370 cor 88
e 576 381 cor 89
e 576 387 cor 90
e 576 388 cor 39
e 576 390 cor 91
e 576 395 cor 23
e 576 412 cor 26
e 576 420 cor 25
e 576 435 cor 92
e 576 438 cor 27
e 576 455 cor 22
e 576 473 cor 17
e 576 479 cor 29
e 576 486 cor 13
e 576 496 cor 12
e 576 498 cor 11
e 576 509 cor 14
e 576 511 cor 30
e 576 522 cor 15
e 576 524 cor 8
e 576 537 cor 5
e 576 556 cor 2
e 576 559 cor 4
e 576 568 cor 1
e 576 570 cor 6
e 577 3 cor 67
e 577 5 cor 66
e 577 11 cor 57
e 577 13 cor 76
e 577 31 cor 65
e 577 33 cor 44
e 577 43 cor 64
e 577 56 cor 55
e 577 107 cor 58
e 577 113 cor 56
e 577 120 cor 75
e 577 121 cor 68
e 577 136 cor 52
e 577 183 cor 53
e 577 186 cor 47
e 577 206 cor 61
e 577 213 cor 46
e 577 214 cor 69
e 577 216 cor 49
e 577 224 cor 71
e 577 242 cor 70
e 577 245 cor 45
e 577 261 cor 42
e 577 262 cor 50
e 577 264 cor 48
e 577 268 cor 63
e 577 272 cor 41
e 577 279 cor 51
e 577 282 cor 60
e 577 286 cor 43
e 577 331 cor 54
e 577 337 cor 59
e 577 351 cor 62
e 577 355 cor 79
e 577 361 cor 72
e 577 390 cor 73
e 577 410 cor 74
e 577 411 cor 77
e 577 417 cor 80
e 577 419 cor 24
e 577 420 cor 26
e 577 451 cor 18
e 577 453 cor 10
e 577 456 cor 22
e 577 466 cor 17
e 577 500 cor 11
e 577 525 cor 8
e 577 528 cor 6
e 577 536 cor 2
e 577 543 cor 12
e 577 546 cor 14
e 577 563 cor 1
e 577 570 cor 4
e 577 573 cor 21
e 578 4 cor 54
e 578 23 cor 67
e 578 33 cor 46
e 578 37 cor 75
e 578 38 cor 62
e 578 39 cor 52
e 578 46 cor 65
e 578 57 cor 64
e 578 65 cor 63
e 578 67 cor 66
e 578 68 cor 55
e 578 69 cor 68
e 578 81 cor 58
e 578 94 cor 50
e 578 98 cor 59
e 578 124 cor 56
e 578 143 cor 53
e 578 172 cor 57
e 578 177 cor 60
e 578 193 cor 43
e 578 212 cor 48
e 578 227 cor 69
e 578 238 cor 49
e 578 245 cor 51
e 578 250 cor 70
e 578 251 cor 71
e 578 259 cor 45
e 578 278 cor 84
e 578 280 cor 44
e 578 296 cor 47
e 578 309 cor 73
e 578 319 cor 61
e 578 322 cor 72
e 578 324 cor 77
e 578 325 cor 78
e 578 342 cor 74
e 578 345 cor 79
e 578 357 cor 76
e 578 359 cor 80
e 578 361 cor 81
e 578 362 cor 82
e 578 367 cor 83
e 578 372 cor 85
e 578 373 cor 86
e 578 399 cor 87
e 578 411 cor 88
e 578 433 cor 22
e 578 441 cor 89
e 578 474 cor 25
e 578 475 cor 18
e 578 479 cor 30
e 578 503 cor 23
e 578 514 cor 24
e 578 522 cor 16
e 578 537 cor 6
e 578 540 cor 7
e 578 544 cor 4
e 578 546 cor 19
e 578 575 cor 1
e 579 8 cor 69
e 579 19 cor 56
e 579 25 cor 47
e 579 31 cor 66
e 579 37 cor 76
e 579 55 cor 62
e 579 61 cor 61
e 579 101 cor 48
e 579 114 cor 63
e 579 115 cor 70
e 579 117 cor 53
e 579 122 cor 71
e 579 126 cor 36
e 579 128 cor 58
e 579 130 cor 50
e 579 134 cor 72
e 579 140 cor 60
e 579 161 cor 49
e 579 165 cor 57
e 579 181 cor 52
e 579 190 cor 65
e 579 234 cor 46
e 579 238 cor 51
e 579 244 cor 42
e 579 255 cor 41
e 579 264 cor 54
e 579 265 cor 45
e 579 270 cor 44
e 579 278 cor 85
e 579 301 cor 55
e 579 308 cor 87
e 579 321 cor 64
e 579 328 cor 59
e 579 334 cor 68
e 579 353 cor 73
e 579 357 cor 74
e 579 359 cor 79
e 579 363 cor 67
e 579 365 cor 75
e 579 381 cor 77
e 579 383 cor 80
e 579 389 cor 78
e 579 391 cor 81
e 579 396 cor 82
e 579 439 cor 26
e 579 472 cor 11
e 579 489 cor 13
e 579 494 cor 27
e 579 531 cor 15
e 579 535 cor 7
e 579 538 cor 4
e 579 542 cor 5
e 579 543 cor 18
e 579 548 cor 8
e 579 550 cor 3
e 579 560 cor 2
e 579 564 cor 10
e 580 7 cor 42
e 580 26 cor 59
e 580 48 cor 57
e 580 52 cor 56
e 580 74 cor 60
e 580 75 cor 51
e 580 79 cor 53
e 580 87 cor 54
e 580 93 cor 61
e 580 100 cor 62
e 580 104 cor 52
e 580 122 cor 69
e 580 124 cor 55
e 580 133 cor 63
e 580 140 cor 64
e 580 159 cor 70
e 580 166 cor 66
e 580 169 cor 46
e 580 170 cor 67
e 580 171 cor 65
e 580 217 cor 47
e 580 237 cor 71
e 580 238 cor 68
e 580 242 cor 72
e 580 261 cor 48
e 580 281 cor 43
e 580 289 cor 44
e 580 293 cor 50
e 580 304 cor 45
e 580 305 cor 74
e 580 311 cor 49
e 580 335 cor 73
e 580 336 cor 58
e 580 347 cor 76
e 580 353 cor 75
e 580 355 cor 80
e 580 356 cor 81
e 580 366 cor 82
e 580 374 cor 20
e 580 398 cor 77
e 580 416 cor 83
e 580 418 cor 25
e 580 428 cor 79
e 580 437 cor 26
e 580 443 cor 19
e 580 448 cor 32
e 580 465 cor 14
e 580 470 cor 78
e 580 474 cor 30
e 580 475 cor 27
e 580 481 cor 35
e 580 501 cor 16
e 580 504 cor 11
e 580 506 cor 9
e 580 536 cor 3
e 580 548 cor 17
e 580 551 cor 12
e 580 558 cor 2
e 580 570 cor 5
e 580 573 cor 6
e 581 4 cor 55
e 581 6 cor 67
e 581 8 cor 70
e 581 47 cor 58
e 581 70 cor 39
e 581 78 cor 60
e 581 97 cor 61
e 581 124 cor 54
e 581 126 cor 38
e 581 141 cor 65
e 581 158 cor 47
e 581 163 cor 50
e 581 170 cor 57
e 581 176 cor 71
e 581 192 cor 56
e 581 211 cor 59
e 581 219 cor 53
e 581 227 cor 48
e 581 231 cor 63
e 581 235 cor 51
e 581 238 cor 62
e 581 252 cor 40
e 581 253 cor 46
e 581 255 cor 42
e 581 262 cor 44
e 581 281 cor 45
e 581 285 cor 64
e 581 305 cor 43
e 581 311 cor 52
e 581 323 cor 49
e 581 331 cor 68
e 581 342 cor 72
e 581 345 cor 66
e 581 346 cor 69
e 581 353 cor 74
e 581 354 cor 75
e 581 360 cor 78
e 581 367 cor 73
e 581 371 cor 76
e 581 385 cor 80
e 581 394 cor 77
e 581 400 cor 24
e 581 412 cor 27
e 581 415 cor 79
e 581 424 cor 81
e 581 436 cor 28
e 581 445 cor 29
e 581 459 cor 21
e 581 476 cor 31
e 581 484 cor 20
e 581 487 cor 16
e 581 490 cor 14
e 581 491 cor 19
e 581 507 cor 10
e 581 528 cor 9
e 581 533 cor 23
e 581 539 cor 11
e 581 543 cor 13
e 581 552 cor 1
e 581 555 cor 2
e 581 562 cor 4
e 582 6 cor 68
e 582 9 cor 60
e 582 18 cor 48
e 582 22 cor 71
e 582 30 cor 51
e 582 36 cor 57
e 582 41 cor 49
e 582 44 cor 54
e 582 59 cor 45
e 582 87 cor 53
e 582 108 cor 55
e 582 110 cor 58
e 582 118 cor 59
e 582 122 cor 70
e 582 125 cor 63
e 582 130 cor 56
e 582 149 cor 43
e 582 154 cor 65
e 582 165 cor 62
e 582 169 cor 61
e 582 174 cor 73
e 582 178 cor 67
e 582 190 cor 66
e 582 191 cor 50
e 582 209 cor 69
e 582 212 cor 64
e 582 257 cor 47
e 582 263 cor 42
e 582 294 cor 44
e 582 310 cor 46
e 582 318 cor 52
e 582 336 cor 81
e 582 338 cor 72
e 582 349 cor 74
e 582 374 cor 21
e 582 383 cor 75
e 582 422 cor 23
e 582 432 cor 28
e 582 433 cor 24
e 582 434 cor 27
e 582 460 cor 19
e 582 476 cor 29
e 582 487 cor 17
e 582 491 cor 20
e 582 493 cor 18
e 582 496 cor 13
e 582 500 cor 12
e 582 501 cor 25
e 582 506 cor 26
e 582 512 cor 11
e 582 528 cor 10
e 582 534 cor 9
e 582 554 cor 4
e 582 556 cor 7
e 582 575 cor 2
e 582 581 cor 3
e 583 21 cor 56
e 583 26 cor 60
e 583 29 cor 58
e 583 31 cor 67
e 583 34 cor 49
e 583 36 cor 59
e 583 42 cor 53
e 583 49 cor 70
e 583 50 cor 63
e 583 65 cor 64
e 583 66 cor 51
e 583 74 cor 62
e 583 79 cor 57
e 583 84 cor 61
e 583 88 cor 52
e 583 90 cor 65
e 583 91 cor 54
e 583 95 cor 50
e 583 98 cor 66
e 583 99 cor 75
e 583 101 cor 55
e 583 133 cor 68
e 583 140 cor 69
e 583 141 cor 71
e 583 158 cor 72
e 583 192 cor 73
e 583 200 cor 74
e 583 207 cor 76
e 583 212 cor 77
e 583 215 cor 47
e 583 219 cor 78
e 583 235 cor 48
e 583 240 cor 46
e 583 269 cor 44
e 583 272 cor 43
e 583 277 cor 42
e 583 285 cor 45
e 583 299 cor 79
e 583 300 cor 40
e 583 308 cor 88
e 583 318 cor 80
e 583 324 cor 81
e 583 332 cor 82
e 583 335 cor 83
e 583 369 cor 84
e 583 389 cor 85
e 583 427 cor 24
