# instancia: flat300_28_0
# arestas: 21695
# cores usadas: 205
# tempo total: 1s (1944ms)
# formato: id_aresta  vertice_u  vertice_v  cor
3780 126 68 84
3781 126 69 85
3782 126 71 86
3783 126 75 87
3784 126 79 88
3785 126 81 89
3786 126 85 29
3787 126 87 90
3788 126 88 91
3789 126 90 92
3790 126 91 27
3791 126 92 93
3792 126 95 23
3793 126 96 24
3794 126 97 14
3795 126 99 16
3796 126 103 18
3797 126 104 25
3798 126 105 11
3799 126 107 28
3800 126 109 17
3801 126 112 13
3802 126 113 19
3803 126 116 7
3804 126 117 10
3805 126 121 0
3806 126 123 3
3807 127 2 62
3808 127 5 53
3809 127 8 57
3810 127 12 60
3811 127 13 54
3812 127 17 61
3813 127 18 58
3814 127 19 59
3815 127 20 56
3816 127 23 66
3817 127 25 63
3818 127 29 68
3819 127 30 52
3820 127 33 49
3821 127 34 50
3822 127 35 55
3823 127 36 64
3824 127 37 65
3825 127 39 67
3826 127 43 46
3827 127 44 69
3828 127 47 73
3829 127 49 70
3830 127 51 51
3831 127 53 48
3832 127 56 45
3833 127 58 43
3834 127 60 74
3835 127 62 78
3836 127 63 47
3837 127 67 71
3838 127 70 75
3839 127 73 79
3840 127 74 80
3841 127 77 72
3842 127 79 76
3843 127 80 77
3844 127 82 83
3845 127 84 26
3846 127 86 81
3847 127 87 82
3848 127 88 84
3849 127 89 85
3850 127 96 27
3851 127 97 16
3852 127 98 23
3853 127 101 29
3854 127 102 19
3855 127 105 15
3856 127 106 20
3857 127 110 25
3858 127 111 14
3859 127 113 11
3860 127 114 10
3861 127 115 13
3862 127 116 17
3863 127 118 8
3864 127 120 22
3865 127 122 2
3866 127 123 5
3867 127 125 1
3868 128 2 63
3869 128 3 66
3870 128 5 54
3871 128 7 58
3872 128 8 59
3873 128 9 65
3874 128 10 61
3875 128 13 55
3876 128 15 73
3877 128 18 62
3878 128 21 57
3879 128 28 64
3880 128 29 71
3881 128 32 56
3882 128 33 52
3883 128 40 49
3884 128 43 47
3885 128 45 53
3886 128 47 50
3887 128 48 51
3888 128 50 60
3889 128 51 67
3890 128 54 48
3891 128 55 41
3892 128 56 68
3893 128 57 42
3894 128 59 43
3895 128 60 69
3896 128 64 72
3897 128 65 46
3898 128 72 81
3899 128 73 74
3900 128 74 70
3901 128 75 78
3902 128 76 75
3903 128 77 77
3904 128 78 76
3905 128 80 79
3906 128 81 80
3907 128 83 86
3908 128 85 30
3909 128 86 82
3910 128 89 84
3911 128 91 83
3912 128 92 27
3913 128 97 21
3914 128 98 24
3915 128 99 17
3916 128 100 25
3917 128 102 20
3918 128 103 19
3919 128 106 16
3920 128 107 29
3921 128 108 28
3922 128 109 31
3923 128 112 18
3924 128 116 10
3925 128 117 11
3926 128 118 12
3927 128 119 5
3928 128 120 13
3929 128 121 3
3930 128 122 4
3931 128 124 0
3932 128 125 2
3933 128 126 1
3934 128 127 6
3935 129 1 64
3936 129 2 65
3937 129 3 67
3938 129 4 66
3939 129 6 68
3940 129 7 59
3941 129 8 60
3942 129 10 62
3943 129 11 63
3944 129 17 69
3945 129 19 58
3946 129 20 61
3947 129 23 57
3948 129 25 56
3949 129 28 71
3950 129 29 72
3951 129 30 70
3952 129 31 55
3953 129 33 53
3954 129 34 52
3955 129 35 73
3956 129 37 74
3957 129 38 51
3958 129 41 49
3959 129 42 75
3960 129 44 76
3961 129 46 54
3962 129 49 77
3963 129 51 78
3964 129 58 44
3965 129 61 46
3966 129 62 50
3967 129 63 48
3968 129 66 45
3969 129 67 47
3970 129 68 80
3971 129 69 79
3972 129 72 82
3973 129 73 83
3974 129 75 84
3975 129 76 81
3976 129 79 85
3977 129 80 86
3978 129 84 87
3979 129 86 88
3980 129 87 89
3981 129 89 90
3982 129 92 91
3983 129 93 27
3984 129 95 24
3985 129 98 25
3986 129 103 21
3987 129 106 22
3988 129 110 26
3989 129 114 13
3990 129 115 11
3991 129 116 15
3992 129 118 14
3993 129 119 6
3994 129 120 10
3995 129 123 7
3996 129 124 1
3997 129 125 3
3998 129 127 0
3999 129 128 8
4000 130 4 65
4001 130 6 64
4002 130 8 61
4003 130 10 63
4004 130 14 58
4005 130 18 66
4006 130 24 59
4007 130 26 54
4008 130 28 62
4009 130 30 67
4010 130 35 52
4011 130 36 53
4012 130 37 56
4013 130 41 50
4014 130 42 55
4015 130 43 48
4016 130 45 47
4017 130 46 57
4018 130 47 60
4019 130 48 68
4020 130 49 69
4021 130 52 70
4022 130 53 49
4023 130 56 51
4024 130 57 43
4025 130 59 44
4026 130 60 73
4027 130 65 74
4028 130 66 46
4029 130 69 81
4030 130 72 71
4031 130 73 78
4032 130 74 82
4033 130 76 72
4034 130 77 83
4035 130 81 75
4036 130 85 76
4037 130 87 77
4038 130 89 87
4039 130 90 79
4040 130 91 30
4041 130 93 28
4042 130 95 25
4043 130 96 29
4044 130 97 23
4045 130 100 26
4046 130 101 32
4047 130 104 24
4048 130 111 21
4049 130 113 18
4050 130 117 12
4051 130 120 14
4052 130 122 3
4053 130 124 2
4054 130 125 4
4055 130 128 7
4056 130 129 5
4057 131 10 64
4058 131 14 61
4059 131 15 74
4060 131 16 78
4061 131 20 58
4062 131 21 59
4063 131 23 60
4064 131 25 62
4065 131 30 63
4066 131 33 54
4067 131 35 53
4068 131 36 57
4069 131 38 55
4070 131 40 50
4071 131 41 51
4072 131 44 52
4073 131 45 56
4074 131 47 65
4075 131 49 66
4076 131 50 67
4077 131 51 69
4078 131 53 68
4079 131 54 47
4080 131 55 42
4081 131 58 45
4082 131 59 48
4083 131 61 49
4084 131 65 70
4085 131 67 46
4086 131 71 44
4087 131 73 73
4088 131 74 81
4089 131 76 71
4090 131 77 82
4091 131 78 72
4092 131 79 75
4093 131 80 76
4094 131 81 77
4095 131 86 80
4096 131 87 79
4097 131 90 83
4098 131 92 84
4099 131 96 28
4100 131 97 25
4101 131 98 26
4102 131 100 30
4103 131 102 21
4104 131 103 22
4105 131 106 23
4106 131 107 27
4107 131 113 29
4108 131 115 31
4109 131 116 11
4110 131 117 13
4111 131 120 17
4112 131 122 6
4113 131 124 3
4114 131 125 8
4115 131 126 2
4116 131 127 4
4117 131 128 9
4118 132 2 64
4119 132 3 68
4120 132 4 67
4121 132 5 55
4122 132 13 56
4123 132 14 62
4124 132 16 79
4125 132 17 60
4126 132 18 63
4127 132 21 65
4128 132 23 58
4129 132 25 61
4130 132 26 57
4131 132 28 69
4132 132 31 59
4133 132 34 53
4134 132 35 66
4135 132 36 54
4136 132 37 70
4137 132 38 71
4138 132 39 72
4139 132 40 73
4140 132 41 52
4141 132 43 49
4142 132 44 74
4143 132 46 75
4144 132 49 76
4145 132 52 47
4146 132 53 77
4147 132 55 45
4148 132 61 48
4149 132 63 50
4150 132 65 51
4151 132 66 78
4152 132 69 82
4153 132 70 80
4154 132 71 81
4155 132 75 83
4156 132 83 43
4157 132 84 84
4158 132 85 85
4159 132 86 86
4160 132 88 87
4161 132 90 88
4162 132 92 89
4163 132 93 29
4164 132 96 90
4165 132 97 26
4166 132 106 24
4167 132 110 27
4168 132 112 16
4169 132 113 22
4170 132 114 15
4171 132 115 23
4172 132 116 13
4173 132 117 14
4174 132 122 7
4175 132 123 6
4176 132 126 4
4177 132 128 32
4178 132 129 2
4179 133 1 65
4180 133 4 69
4181 133 6 66
4182 133 8 62
4183 133 9 67
4184 133 10 68
4185 133 11 64
4186 133 12 61
4187 133 13 57
4188 133 14 63
4189 133 15 75
4190 133 16 80
4191 133 18 70
4192 133 21 60
4193 133 22 71
4194 133 23 59
4195 133 27 51
4196 133 30 72
4197 133 31 58
4198 133 35 56
4199 133 40 55
4200 133 41 53
4201 133 42 52
4202 133 43 54
4203 133 44 73
4204 133 45 74
4205 133 46 76
4206 133 49 78
4207 133 50 77
4208 133 52 79
4209 133 54 50
4210 133 57 44
4211 133 58 46
4212 133 59 45
4213 133 62 82
4214 133 65 47
4215 133 74 48
4216 133 76 83
4217 133 77 84
4218 133 79 81
4219 133 80 85
4220 133 81 86
4221 133 82 87
4222 133 85 88
4223 133 87 92
4224 133 92 90
4225 133 94 18
4226 133 96 89
4227 133 99 19
4228 133 100 31
4229 133 107 25
4230 133 108 27
4231 133 109 21
4232 133 113 26
4233 133 114 17
4234 133 115 29
4235 133 121 4
4236 133 122 10
4237 133 123 8
4238 133 125 6
4239 133 127 3
4240 133 128 14
4241 133 130 0
4242 133 131 1
4243 133 132 5
4244 134 6 67
4245 134 8 63
4246 134 9 66
4247 134 10 65
4248 134 12 64
4249 134 15 76
4250 134 16 81
4251 134 18 68
4252 134 19 60
4253 134 20 62
4254 134 21 69
4255 134 23 61
4256 134 26 58
4257 134 27 52
4258 134 28 72
4259 134 38 54
4260 134 39 56
4261 134 44 53
4262 134 49 57
4263 134 51 70
4264 134 52 55
4265 134 55 46
4266 134 56 71
4267 134 57 45
4268 134 58 47
4269 134 59 49
4270 134 60 48
4271 134 61 50
4272 134 62 79
4273 134 63 51
4274 134 68 82
4275 134 69 83
4276 134 70 59
4277 134 72 84
4278 134 73 80
4279 134 76 73
4280 134 78 74
4281 134 81 78
4282 134 82 75
4283 134 83 77
4284 134 87 86
4285 134 89 88
4286 134 90 87
4287 134 91 85
4288 134 93 30
4289 134 94 20
4290 134 95 27
4291 134 103 23
4292 134 104 26
4293 134 110 29
4294 134 112 17
4295 134 114 18
4296 134 115 25
4297 134 116 16
4298 134 118 11
4299 134 119 12
4300 134 121 6
4301 134 123 14
4302 134 124 4
4303 134 128 15
4304 134 129 9
4305 134 130 1
4306 134 131 0
4307 134 132 3
4308 134 133 2
4309 135 1 66
4310 135 5 56
4311 135 10 67
4312 135 13 58
4313 135 15 77
4314 135 18 65
4315 135 20 60
4316 135 24 61
4317 135 27 53
4318 135 30 64
4319 135 32 57
4320 135 33 55
4321 135 35 59
4322 135 37 62
4323 135 43 51
4324 135 44 63
4325 135 46 68
4326 135 48 52
4327 135 49 71
4328 135 50 54
4329 135 52 69
4330 135 54 70
4331 135 56 72
4332 135 61 76
4333 135 62 80
4334 135 63 49
4335 135 64 47
4336 135 66 48
4337 135 69 50
4338 135 71 45
4339 135 77 73
4340 135 78 85
4341 135 79 74
4342 135 81 87
4343 135 82 78
4344 135 85 75
4345 135 87 81
4346 135 88 79
4347 135 89 82
4348 135 90 89
4349 135 92 83
4350 135 94 22
4351 135 96 84
4352 135 98 27
4353 135 99 18
4354 135 103 26
4355 135 105 16
4356 135 106 28
4357 135 108 25
4358 135 112 20
4359 135 113 30
4360 135 115 32
4361 135 116 21
4362 135 117 17
4363 135 118 13
4364 135 128 23
4365 135 132 0
4366 136 1 67
4367 136 2 66
4368 136 4 70
4369 136 7 60
4370 136 8 64
4371 136 9 68
4372 136 12 63
4373 136 13 59
4374 136 19 61
4375 136 20 65
4376 136 21 62
4377 136 22 69
4378 136 27 54
4379 136 30 73
4380 136 32 58
4381 136 35 57
4382 136 37 71
4383 136 38 72
4384 136 41 55
4385 136 43 53
4386 136 44 56
4387 136 45 75
4388 136 46 74
4389 136 50 52
4390 136 51 76
4391 136 52 77
4392 136 53 78
4393 136 54 51
4394 136 55 48
4395 136 57 46
4396 136 58 49
4397 136 61 79
4398 136 63 80
4399 136 65 50
4400 136 66 47
4401 136 68 45
4402 136 71 82
4403 136 75 85
4404 136 76 84
4405 136 81 88
4406 136 87 83
4407 136 90 81
4408 136 91 86
4409 136 92 87
4410 136 93 31
4411 136 94 24
4412 136 95 29
4413 136 96 91
4414 136 99 23
4415 136 101 33
4416 136 102 22
4417 136 103 27
4418 136 104 28
4419 136 105 17
4420 136 107 30
4421 136 111 32
4422 136 113 34
4423 136 115 35
4424 136 116 18
4425 136 117 16
4426 136 118 15
4427 136 120 25
4428 136 122 13
4429 136 125 14
4430 136 128 26
4431 136 129 4
4432 136 130 6
4433 136 132 1
4434 136 135 2
4435 137 2 67
4436 137 3 69
4437 137 6 70
4438 137 8 65
4439 137 9 71
4440 137 14 64
4441 137 15 78
4442 137 16 82
4443 137 17 62
4444 137 19 63
4445 137 21 66
4446 137 22 60
4447 137 24 58
4448 137 25 68
4449 137 28 73
4450 137 30 61
4451 137 31 57
4452 137 33 56
4453 137 34 54
4454 137 35 72
4455 137 38 59
4456 137 39 74
4457 137 40 75
4458 137 42 76
4459 137 43 55
4460 137 44 77
4461 137 46 79
4462 137 49 80
4463 137 50 83
4464 137 53 52
4465 137 54 53
4466 137 57 48
4467 137 59 47
4468 137 60 50
4469 137 61 51
4470 137 62 84
4471 137 64 49
4472 137 65 81
4473 137 66 85
4474 137 69 86
4475 137 70 87
4476 137 73 88
4477 137 76 89
4478 137 77 90
4479 137 79 91
4480 137 80 92
4481 137 84 93
4482 137 87 94
4483 137 91 95
4484 137 94 25
4485 137 95 96
4486 137 96 97
4487 137 100 32
4488 137 101 98
4489 137 105 19
4490 137 106 26
4491 137 108 29
4492 137 113 27
4493 137 118 20
4494 137 121 9
4495 137 122 14
4496 137 123 11
4497 137 125 16
4498 137 127 7
4499 137 131 5
4500 137 135 1
4501 137 136 0
4502 138 1 68
4503 138 4 72
4504 138 5 57
4505 138 6 69
4506 138 10 66
4507 138 11 65
4508 138 12 67
4509 138 14 70
4510 138 16 83
4511 138 19 62
4512 138 22 61
4513 138 24 60
4514 138 26 59
4515 138 27 55
4516 138 30 74
4517 138 33 58
4518 138 34 56
4519 138 35 64
4520 138 36 63
4521 138 37 73
4522 138 38 76
4523 138 39 71
4524 138 41 75
4525 138 45 77
4526 138 48 53
4527 138 49 79
4528 138 51 80
4529 138 52 78
4530 138 54 81
4531 138 55 50
4532 138 56 54
4533 138 59 51
4534 138 61 82
4535 138 65 48
4536 138 66 49
4537 138 68 46
4538 138 71 47
4539 138 72 52
4540 138 73 84
4541 138 74 85
4542 138 76 86
4543 138 79 87
4544 138 81 90
4545 138 84 88
4546 138 89 89
4547 138 90 91
4548 138 91 92
4549 138 92 94
4550 138 93 93
4551 138 95 95
4552 138 97 27
4553 138 101 96
4554 138 102 24
4555 138 103 28
4556 138 107 31
4557 138 113 32
4558 138 120 26
4559 138 122 15
4560 138 123 12
4561 138 125 18
4562 138 127 9
4563 138 128 22
4564 138 129 16
4565 138 133 7
4566 138 136 3
4567 138 137 2
4568 139 2 68
4569 139 4 73
4570 139 5 58
4571 139 6 71
4572 139 7 61
4573 139 13 60
4574 139 14 66
4575 139 15 79
4576 139 16 84
4577 139 17 63
4578 139 18 67
4579 139 20 64
4580 139 21 70
4581 139 28 74
4582 139 30 65
4583 139 32 59
4584 139 33 62
4585 139 34 55
4586 139 39 57
4587 139 41 56
4588 139 42 69
4589 139 43 72
4590 139 46 77
4591 139 48 54
4592 139 51 75
4593 139 52 76
4594 139 53 80
4595 139 54 78
4596 139 57 50
4597 139 60 51
4598 139 62 52
4599 139 66 53
4600 139 68 47
4601 139 69 87
4602 139 76 85
4603 139 78 86
4604 139 79 82
4605 139 82 88
4606 139 84 81
4607 139 85 83
4608 139 86 89
4609 139 89 91
4610 139 90 90
4611 139 92 92
4612 139 93 94
4613 139 95 93
4614 139 101 95
4615 139 102 25
4616 139 103 29
4617 139 104 30
4618 139 107 32
4619 139 108 31
4620 139 109 19
4621 139 112 22
4622 139 113 28
4623 139 114 20
4624 139 118 21
4625 139 119 11
4626 139 121 12
4627 139 123 16
4628 139 124 8
4629 139 128 33
4630 139 129 17
4631 139 132 9
4632 139 133 13
4633 139 134 5
4634 139 137 3
4635 139 138 0
4636 140 4 74
4637 140 5 59
4638 140 6 72
4639 140 7 62
4640 140 9 69
4641 140 12 65
4642 140 13 61
4643 140 17 64
4644 140 20 63
4645 140 24 67
4646 140 26 60
4647 140 27 56
4648 140 28 75
4649 140 30 66
4650 140 32 71
4651 140 38 68
4652 140 40 58
4653 140 42 57
4654 140 43 70
4655 140 44 55
4656 140 46 73
4657 140 48 76
4658 140 49 81
4659 140 52 80
4660 140 53 79
4661 140 54 77
4662 140 57 78
4663 140 59 50
4664 140 64 48
4665 140 66 52
4666 140 67 45
4667 140 74 47
4668 140 75 51
4669 140 76 53
4670 140 77 85
4671 140 80 54
4672 140 83 87
4673 140 85 82
4674 140 87 88
4675 140 89 92
4676 140 90 93
4677 140 92 86
4678 140 97 28
4679 140 98 29
4680 140 102 30
4681 140 103 31
4682 140 104 32
4683 140 105 21
4684 140 107 33
4685 140 108 83
4686 140 109 24
4687 140 111 23
4688 140 114 19
4689 140 115 27
4690 140 118 22
4691 140 122 17
4692 140 125 34
4693 140 126 5
4694 140 127 12
4695 140 128 35
4696 140 129 18
4697 140 136 7
4698 140 138 1
4699 141 1 69
4700 141 6 73
4701 141 9 70
4702 141 13 62
4703 141 15 80
4704 141 16 85
4705 141 19 64
4706 141 20 66
4707 141 21 67
4708 141 23 68
4709 141 25 71
4710 141 26 61
4711 141 28 63
4712 141 30 75
4713 141 31 60
4714 141 32 65
4715 141 34 57
4716 141 35 58
4717 141 36 72
4718 141 40 56
4719 141 41 59
4720 141 46 78
4721 141 47 53
4722 141 50 74
4723 141 52 81
4724 141 57 76
4725 141 59 52
4726 141 60 77
4727 141 61 55
4728 141 62 54
4729 141 63 79
4730 141 66 50
4731 141 70 51
4732 141 73 82
4733 141 74 49
4734 141 75 86
4735 141 79 83
4736 141 80 84
4737 141 86 87
4738 141 94 26
4739 141 96 88
4740 141 99 24
4741 141 100 89
4742 141 102 28
4743 141 104 29
4744 141 105 23
4745 141 107 36
4746 141 109 25
4747 141 111 27
4748 141 112 30
4749 141 113 31
4750 141 114 22
4751 141 115 33
4752 141 116 32
4753 141 118 19
4754 141 119 13
4755 141 120 34
4756 141 124 18
4757 141 125 21
4758 141 126 6
4759 141 127 35
4760 141 129 12
4761 141 131 7
4762 141 132 8
4763 141 133 9
4764 141 138 4
4765 141 140 0
4766 142 1 70
4767 142 6 74
4768 142 12 66
4769 142 13 63
4770 142 14 67
4771 142 16 86
4772 142 18 69
4773 142 19 65
4774 142 20 68
4775 142 26 62
4776 142 29 73
4777 142 38 60
4778 142 39 61
4779 142 41 57
4780 142 42 56
4781 142 47 54
4782 142 48 55
4783 142 49 59
4784 142 50 58
4785 142 51 64
4786 142 56 75
4787 142 57 71
4788 142 60 52
4789 142 61 53
4790 142 62 83
4791 142 63 78
4792 142 65 79
4793 142 66 76
4794 142 67 48
4795 142 68 49
4796 142 70 50
4797 142 71 51
4798 142 73 85
4799 142 76 77
4800 142 82 72
4801 142 83 88
4802 142 85 80
4803 142 86 90
4804 142 87 87
4805 142 90 82
4806 142 91 81
4807 142 93 84
4808 142 100 91
4809 142 101 89
4810 142 102 29
4811 142 106 27
4812 142 109 28
4813 142 110 30
4814 142 111 24
4815 142 114 31
4816 142 115 34
4817 142 117 18
4818 142 118 23
4819 142 120 32
4820 142 121 11
4821 142 122 21
4822 142 125 19
4823 142 128 36
4824 142 131 10
4825 142 134 7
4826 142 135 3
4827 142 139 1
4828 143 4 75
4829 143 6 76
4830 143 7 63
4831 143 8 66
4832 143 13 64
4833 143 14 68
4834 143 15 81
4835 143 18 71
4836 143 19 67
4837 143 20 69
4838 143 22 65
4839 143 23 70
4840 143 25 72
4841 143 27 57
4842 143 28 77
4843 143 29 74
4844 143 30 78
4845 143 31 61
4846 143 34 59
4847 143 35 60
4848 143 37 79
4849 143 40 62
4850 143 41 58
4851 143 43 56
4852 143 48 73
4853 143 49 82
4854 143 51 83
4855 143 55 52
4856 143 57 80
4857 143 60 84
4858 143 62 53
4859 143 63 54
4860 143 64 50
4861 143 68 48
4862 143 69 51
4863 143 71 49
4864 143 72 55
4865 143 73 86
4866 143 74 87
4867 143 75 88
4868 143 78 89
4869 143 79 90
4870 143 82 85
4871 143 83 91
4872 143 84 92
4873 143 85 93
4874 143 86 94
4875 143 95 97
4876 143 99 26
4877 143 106 29
4878 143 107 40
4879 143 110 31
4880 143 111 28
4881 143 115 30
4882 143 118 24
4883 143 121 14
4884 143 123 19
4885 143 124 21
4886 143 125 23
4887 143 126 8
4888 143 127 18
4889 143 129 20
4890 143 130 9
4891 143 132 10
4892 143 133 11
4893 143 136 5
4894 143 137 4
4895 143 139 2
4896 143 141 1
4897 144 3 70
4898 144 5 60
4899 144 8 67
4900 144 10 69
4901 144 11 66
4902 144 12 68
4903 144 13 65
4904 144 14 71
4905 144 15 82
4906 144 17 72
4907 144 18 73
4908 144 19 74
4909 144 20 75
4910 144 21 64
4911 144 23 76
4912 144 24 62
4913 144 26 63
4914 144 28 78
4915 144 29 77
4916 144 30 79
4917 144 32 61
4918 144 35 80
4919 144 36 58
4920 144 37 81
4921 144 40 59
4922 144 49 83
4923 144 50 56
4924 144 52 84
4925 144 56 55
4926 144 57 85
4927 144 59 53
4928 144 65 52
4929 144 68 50
4930 144 69 54
4931 144 70 57
4932 144 71 48
4933 144 72 49
4934 144 76 87
4935 144 77 86
4936 144 78 88
4937 144 81 91
4938 144 86 92
4939 144 88 89
4940 144 89 93
4941 144 90 94
4942 144 92 95
4943 144 95 90
4944 144 96 96
4945 144 97 29
4946 144 99 27
4947 144 100 97
4948 144 101 99
4949 144 105 26
4950 144 106 30
4951 144 107 98
4952 144 110 32
4953 144 112 28
4954 144 113 33
4955 144 114 34
4956 144 115 36
4957 144 116 31
4958 144 117 19
4959 144 118 25
4960 144 119 14
4961 144 120 35
4962 144 121 15
4963 144 122 18
4964 144 124 22
4965 144 125 37
4966 144 128 38
4967 144 133 12
4968 144 134 8
4969 144 136 9
4970 144 138 5
4971 144 139 4
4972 144 140 2
4973 144 141 3
4974 144 142 0
4975 145 2 69
4976 145 4 76
4977 145 5 61
4978 145 6 75
4979 145 7 64
4980 145 13 66
4981 145 14 72
4982 145 16 87
4983 145 17 65
4984 145 21 68
4985 145 22 67
4986 145 25 70
4987 145 27 58
4988 145 28 79
4989 145 29 78
4990 145 33 59
4991 145 35 62
4992 145 38 73
4993 145 41 63
4994 145 45 60
4995 145 50 80
4996 145 54 55
4997 145 61 71
4998 145 62 85
4999 145 66 54
5000 145 70 52
5001 145 71 50
5002 145 73 53
5003 145 76 56
5004 145 78 57
5005 145 82 74
5006 145 83 48
5007 145 85 51
5008 145 88 77
5009 145 89 95
5010 145 90 96
5011 145 91 82
5012 145 92 81
5013 145 94 27
5014 145 96 83
5015 145 97 30
5016 145 98 28
5017 145 102 31
5018 145 104 84
5019 145 105 29
5020 145 106 32
5021 145 109 33
5022 145 110 34
5023 145 113 86
5024 145 117 20
5025 145 120 36
5026 145 122 22
5027 145 123 24
5028 145 127 21
5029 145 129 19
5030 145 132 11
5031 145 135 4
5032 145 138 6
5033 145 141 2
5034 145 143 0
5035 145 144 1
5036 146 5 62
5037 146 8 68
5038 146 10 70
5039 146 11 67
5040 146 12 69
5041 146 13 71
5042 146 14 73
5043 146 16 88
5044 146 17 74
5045 146 20 72
5046 146 22 64
5047 146 25 66
5048 146 26 65
5049 146 28 76
5050 146 33 60
5051 146 34 61
5052 146 37 75
5053 146 39 63
5054 146 40 78
5055 146 41 77
5056 146 43 57
5057 146 44 59
5058 146 46 80
5059 146 47 55
5060 146 48 56
5061 146 49 84
5062 146 50 79
5063 146 51 81
5064 146 55 53
5065 146 56 82
5066 146 57 58
5067 146 58 50
5068 146 62 86
5069 146 63 52
5070 146 67 51
5071 146 69 89
5072 146 70 54
5073 146 72 83
5074 146 73 87
5075 146 74 90
5076 146 76 91
5077 146 79 92
5078 146 80 93
5079 146 81 85
5080 146 82 94
5081 146 89 96
5082 146 91 97
5083 146 93 95
5084 146 96 98
5085 146 97 32
5086 146 98 30
5087 146 99 28
5088 146 100 99
5089 146 105 27
5090 146 108 100
5091 146 109 29
5092 146 110 33
5093 146 111 31
5094 146 114 35
5095 146 121 17
5096 146 122 23
5097 146 123 20
5098 146 124 19
5099 146 126 9
5100 146 127 24
5101 146 129 34
5102 146 131 12
5103 146 134 10
5104 146 140 3
5105 146 143 6
5106 146 145 5
5107 147 3 71
5108 147 5 63
5109 147 8 69
5110 147 9 72
5111 147 10 73
5112 147 11 68
5113 147 12 70
5114 147 13 67
5115 147 14 74
5116 147 16 89
5117 147 20 76
5118 147 21 75
5119 147 22 66
5120 147 25 77
5121 147 27 59
5122 147 28 80
5123 147 29 79
5124 147 30 81
5125 147 31 62
5126 147 32 60
5127 147 34 64
5128 147 35 61
5129 147 36 78
5130 147 37 82
5131 147 39 83
5132 147 40 65
5133 147 41 84
5134 147 42 85
5135 147 44 57
5136 147 45 58
5137 147 47 56
5138 147 52 86
5139 147 56 87
5140 147 58 51
5141 147 59 88
5142 147 62 90
5143 147 66 91
5144 147 68 52
5145 147 70 53
5146 147 71 54
5147 147 72 50
5148 147 73 55
5149 147 74 92
5150 147 75 93
5151 147 76 94
5152 147 79 95
5153 147 81 96
5154 147 83 97
5155 147 85 98
5156 147 91 99
5157 147 93 100
5158 147 94 28
5159 147 100 101
5160 147 104 31
5161 147 107 102
5162 147 108 30
5163 147 109 32
5164 147 111 29
5165 147 114 33
5166 147 118 27
5167 147 119 17
5168 147 120 37
5169 147 123 34
5170 147 124 23
5171 147 127 36
5172 147 129 35
5173 147 130 8
5174 147 131 14
5175 147 134 13
5176 147 135 5
5177 147 137 6
5178 147 138 10
5179 147 143 3
5180 147 144 7
5181 147 145 9
5182 148 2 70
5183 148 4 77
5184 148 6 78
5185 148 7 65
5186 148 9 73
5187 148 11 69
5188 148 12 71
5189 148 15 83
5190 148 17 67
5191 148 18 72
5192 148 21 74
5193 148 23 75
5194 148 24 63
5195 148 26 66
5196 148 28 81
5197 148 30 68
5198 148 32 64
5199 148 33 61
5200 148 34 60
5201 148 36 62
5202 148 38 79
5203 148 41 76
5204 148 42 59
5205 148 43 58
5206 148 44 80
5207 148 45 82
5208 148 50 84
5209 148 53 87
5210 148 55 88
5211 148 58 55
5212 148 59 89
5213 148 60 57
5214 148 62 91
5215 148 63 90
5216 148 64 51
5217 148 65 53
5218 148 66 93
5219 148 68 56
5220 148 69 52
5221 148 70 94
5222 148 72 95
5223 148 74 50
5224 148 75 96
5225 148 76 97
5226 148 77 98
5227 148 79 99
5228 148 84 100
5229 148 85 101
5230 148 90 102
5231 148 92 103
5232 148 94 29
5233 148 95 104
5234 148 96 105
5235 148 97 106
5236 148 98 31
5237 148 99 30
5238 148 101 107
5239 148 102 32
5240 148 104 108
5241 148 105 28
5242 148 107 109
5243 148 108 110
5244 148 109 34
5245 148 110 111
5246 148 111 33
5247 148 112 27
5248 148 113 112
5249 148 114 37
5250 148 115 113
5251 148 116 35
5252 148 118 36
5253 148 119 20
5254 148 120 114
5255 148 123 38
5256 148 124 39
5257 148 125 41
5258 148 126 12
5259 148 128 40
5260 148 129 23
5261 148 133 15
5262 148 138 8
5263 148 140 4
5264 148 141 5
5265 148 146 0
5266 148 147 1
5267 149 1 71
5268 149 3 72
5269 149 4 78
5270 149 6 77
5271 149 10 74
5272 149 12 73
5273 149 13 68
5274 149 15 84
5275 149 17 70
5276 149 18 75
5277 149 19 66
5278 149 21 76
5279 149 26 67
5280 149 30 69
5281 149 31 63
5282 149 32 79
5283 149 34 62
5284 149 45 59
5285 149 46 64
5286 149 47 58
5287 149 48 57
5288 149 50 65
5289 149 55 54
5290 149 59 61
5291 149 61 80
5292 149 64 52
5293 149 65 55
5294 149 67 50
5295 149 70 56
5296 149 71 53
5297 149 73 89
5298 149 74 51
5299 149 75 60
5300 149 76 88
5301 149 78 87
5302 149 81 92
5303 149 83 90
5304 149 85 81
5305 149 86 91
5306 149 87 93
5307 149 88 82
5308 149 90 95
5309 149 91 94
5310 149 93 83
5311 149 94 32
5312 149 95 85
5313 149 97 86
5314 149 99 29
5315 149 100 96
5316 149 107 97
5317 149 108 98
5318 149 113 99
5319 149 115 100
5320 149 116 28
5321 149 120 27
5322 149 123 31
5323 149 124 30
5324 149 125 33
5325 149 127 34
5326 149 128 37
