# instancia: r250.5
# arestas: 14849
# cores usadas: 192
# tempo total: 0s (901ms)
# formato: id_aresta  vertice_u  vertice_v  cor
4150 133 125 4
4151 133 126 3
4152 134 2 66
4153 134 5 85
4154 134 8 53
4155 134 11 57
4156 134 14 90
4157 134 16 58
4158 134 18 48
4159 134 22 108
4160 134 25 96
4161 134 29 73
4162 134 30 110
4163 134 32 68
4164 134 34 64
4165 134 35 75
4166 134 39 37
4167 134 40 44
4168 134 41 70
4169 134 43 82
4170 134 44 84
4171 134 45 95
4172 134 47 63
4173 134 48 38
4174 134 50 56
4175 134 56 78
4176 134 65 49
4177 134 68 50
4178 134 69 51
4179 134 71 47
4180 134 76 111
4181 134 78 39
4182 134 79 69
4183 134 80 54
4184 134 81 91
4185 134 82 94
4186 134 84 77
4187 134 85 74
4188 134 87 22
4189 134 90 67
4190 134 92 30
4191 134 93 43
4192 134 95 35
4193 134 98 46
4194 134 100 27
4195 134 102 17
4196 134 103 34
4197 134 113 18
4198 134 119 4
4199 134 120 11
4200 134 122 6
4201 134 125 5
4202 134 126 9
4203 134 128 7
4204 134 130 19
4205 134 133 0
4206 135 5 86
4207 135 6 106
4208 135 8 54
4209 135 9 89
4210 135 11 58
4211 135 12 84
4212 135 14 91
4213 135 16 59
4214 135 18 51
4215 135 20 52
4216 135 21 46
4217 135 22 109
4218 135 25 97
4219 135 29 74
4220 135 30 111
4221 135 32 69
4222 135 33 98
4223 135 34 65
4224 135 35 76
4225 135 39 38
4226 135 40 45
4227 135 41 71
4228 135 43 83
4229 135 44 85
4230 135 45 96
4231 135 47 66
4232 135 48 37
4233 135 50 57
4234 135 52 42
4235 135 56 79
4236 135 57 101
4237 135 59 43
4238 135 64 62
4239 135 68 53
4240 135 69 50
4241 135 71 44
4242 135 73 82
4243 135 75 70
4244 135 76 112
4245 135 78 47
4246 135 79 72
4247 135 80 48
4248 135 81 90
4249 135 82 95
4250 135 84 78
4251 135 85 77
4252 135 87 23
4253 135 88 40
4254 135 90 80
4255 135 92 33
4256 135 93 55
4257 135 95 41
4258 135 96 68
4259 135 97 35
4260 135 98 49
4261 135 100 31
4262 135 102 18
4263 135 103 27
4264 135 105 99
4265 135 113 20
4266 135 119 6
4267 135 120 14
4268 135 122 7
4269 135 125 8
4270 135 126 10
4271 135 128 17
4272 135 130 21
4273 135 133 1
4274 135 134 2
4275 136 1 86
4276 136 3 50
4277 136 4 36
4278 136 6 107
4279 136 9 90
4280 136 13 77
4281 136 15 35
4282 136 19 25
4283 136 23 51
4284 136 24 65
4285 136 26 63
4286 136 27 42
4287 136 28 87
4288 136 30 112
4289 136 33 97
4290 136 37 41
4291 136 42 91
4292 136 46 46
4293 136 49 55
4294 136 53 81
4295 136 55 66
4296 136 57 102
4297 136 58 62
4298 136 62 43
4299 136 63 39
4300 136 66 48
4301 136 70 78
4302 136 73 83
4303 136 77 68
4304 136 86 57
4305 136 89 84
4306 136 99 19
4307 136 101 21
4308 136 105 95
4309 136 106 14
4310 136 108 26
4311 136 114 13
4312 136 118 6
4313 136 123 11
4314 136 124 4
4315 136 127 7
4316 136 129 12
4317 136 131 2
4318 137 2 67
4319 137 3 51
4320 137 7 55
4321 137 17 54
4322 137 23 52
4323 137 31 29
4324 137 36 37
4325 137 51 53
4326 137 53 82
4327 137 54 49
4328 137 60 75
4329 137 61 62
4330 137 62 44
4331 137 65 58
4332 137 66 61
4333 137 67 19
4334 137 74 56
4335 137 94 40
4336 137 101 24
4337 137 104 22
4338 137 109 16
4339 137 116 7
4340 137 117 17
4341 137 121 8
4342 137 131 6
4343 137 132 1
4344 138 1 87
4345 138 3 52
4346 138 4 37
4347 138 9 91
4348 138 10 71
4349 138 13 78
4350 138 15 38
4351 138 19 26
4352 138 24 66
4353 138 26 64
4354 138 27 43
4355 138 28 89
4356 138 33 99
4357 138 37 42
4358 138 42 92
4359 138 46 47
4360 138 49 56
4361 138 53 83
4362 138 55 65
4363 138 58 67
4364 138 63 35
4365 138 70 79
4366 138 73 85
4367 138 77 72
4368 138 86 60
4369 138 89 86
4370 138 99 20
4371 138 106 16
4372 138 108 31
4373 138 114 15
4374 138 115 8
4375 138 118 9
4376 138 123 12
4377 138 124 7
4378 138 127 4
4379 138 129 6
4380 138 136 0
4381 139 1 88
4382 139 2 68
4383 139 5 87
4384 139 6 109
4385 139 7 56
4386 139 8 55
4387 139 9 92
4388 139 11 59
4389 139 12 85
4390 139 14 93
4391 139 16 60
4392 139 18 52
4393 139 22 110
4394 139 25 98
4395 139 28 90
4396 139 29 75
4397 139 30 113
4398 139 32 70
4399 139 33 100
4400 139 34 66
4401 139 35 77
4402 139 39 39
4403 139 40 46
4404 139 41 72
4405 139 42 94
4406 139 43 84
4407 139 44 86
4408 139 45 97
4409 139 47 67
4410 139 48 40
4411 139 50 58
4412 139 53 89
4413 139 54 50
4414 139 56 80
4415 139 57 104
4416 139 60 76
4417 139 61 63
4418 139 64 64
4419 139 65 61
4420 139 68 51
4421 139 69 53
4422 139 70 81
4423 139 71 48
4424 139 73 91
4425 139 75 71
4426 139 76 114
4427 139 78 37
4428 139 79 73
4429 139 80 49
4430 139 81 95
4431 139 82 96
4432 139 84 79
4433 139 85 82
4434 139 87 24
4435 139 89 99
4436 139 90 74
4437 139 92 34
4438 139 93 47
4439 139 94 41
4440 139 95 43
4441 139 97 78
4442 139 98 101
4443 139 100 32
4444 139 102 21
4445 139 103 69
4446 139 105 102
4447 139 109 25
4448 139 113 23
4449 139 119 8
4450 139 120 28
4451 139 122 9
4452 139 125 10
4453 139 126 11
4454 139 128 14
4455 139 130 22
4456 139 131 12
4457 139 133 5
4458 139 134 1
4459 139 135 0
4460 140 1 89
4461 140 3 53
4462 140 4 38
4463 140 6 110
4464 140 13 79
4465 140 15 37
4466 140 17 55
4467 140 19 27
4468 140 23 54
4469 140 24 67
4470 140 26 68
4471 140 27 44
4472 140 28 91
4473 140 30 114
4474 140 31 30
4475 140 33 101
4476 140 36 39
4477 140 37 43
4478 140 42 93
4479 140 46 48
4480 140 49 57
4481 140 51 51
4482 140 53 84
4483 140 54 58
4484 140 55 69
4485 140 57 105
4486 140 60 77
4487 140 61 64
4488 140 62 45
4489 140 63 40
4490 140 66 62
4491 140 67 20
4492 140 74 63
4493 140 77 74
4494 140 89 85
4495 140 101 25
4496 140 105 96
4497 140 106 17
4498 140 108 41
4499 140 109 28
4500 140 114 16
4501 140 116 9
4502 140 117 19
4503 140 118 10
4504 140 121 12
4505 140 123 13
4506 140 124 14
4507 140 127 8
4508 140 129 15
4509 140 130 23
4510 140 131 22
4511 140 136 1
4512 140 137 0
4513 140 138 2
4514 141 5 88
4515 141 6 111
4516 141 8 56
4517 141 9 93
4518 141 10 72
4519 141 11 60
4520 141 12 86
4521 141 14 92
4522 141 16 61
4523 141 20 54
4524 141 21 47
4525 141 22 112
4526 141 25 99
4527 141 30 115
4528 141 33 102
4529 141 34 67
4530 141 35 78
4531 141 38 41
4532 141 40 48
4533 141 43 85
4534 141 44 87
4535 141 45 98
4536 141 47 68
4537 141 50 59
4538 141 52 43
4539 141 56 81
4540 141 57 106
4541 141 59 44
4542 141 64 63
4543 141 68 58
4544 141 69 52
4545 141 70 80
4546 141 71 50
4547 141 72 45
4548 141 73 89
4549 141 75 73
4550 141 76 113
4551 141 77 75
4552 141 79 70
4553 141 80 51
4554 141 81 94
4555 141 82 97
4556 141 83 65
4557 141 85 76
4558 141 86 66
4559 141 88 64
4560 141 89 90
4561 141 90 79
4562 141 91 27
4563 141 92 37
4564 141 93 53
4565 141 95 55
4566 141 96 38
4567 141 97 40
4568 141 98 91
4569 141 103 49
4570 141 107 17
4571 141 108 62
4572 141 111 7
4573 141 112 10
4574 141 119 11
4575 141 120 21
4576 141 125 9
4577 141 126 16
4578 141 128 18
4579 141 130 25
4580 141 133 8
4581 141 134 3
4582 141 135 4
4583 141 139 2
4584 142 1 90
4585 142 3 54
4586 142 4 39
4587 142 6 112
4588 142 9 94
4589 142 10 73
4590 142 12 87
4591 142 13 80
4592 142 14 95
4593 142 15 40
4594 142 19 28
4595 142 22 114
4596 142 23 53
4597 142 24 68
4598 142 25 100
4599 142 26 67
4600 142 27 45
4601 142 28 92
4602 142 30 116
4603 142 33 103
4604 142 37 44
4605 142 42 96
4606 142 45 99
4607 142 46 49
4608 142 49 58
4609 142 51 52
4610 142 53 85
4611 142 55 70
4612 142 57 108
4613 142 58 64
4614 142 60 78
4615 142 61 65
4616 142 62 46
4617 142 63 42
4618 142 66 51
4619 142 70 82
4620 142 73 86
4621 142 74 62
4622 142 75 72
4623 142 76 115
4624 142 77 76
4625 142 81 93
4626 142 82 101
4627 142 83 60
4628 142 86 75
4629 142 88 50
4630 142 89 88
4631 142 96 55
4632 142 97 77
4633 142 99 21
4634 142 101 27
4635 142 105 91
4636 142 106 24
4637 142 107 20
4638 142 108 61
4639 142 110 8
4640 142 114 19
4641 142 115 10
4642 142 117 16
4643 142 118 12
4644 142 123 15
4645 142 124 13
4646 142 127 14
4647 142 129 17
4648 142 130 29
4649 142 131 23
4650 142 136 3
4651 142 138 1
4652 142 140 4
4653 143 2 69
4654 143 5 89
4655 143 6 113
4656 143 8 57
4657 143 9 95
4658 143 11 61
4659 143 12 88
4660 143 14 94
4661 143 16 62
4662 143 18 53
4663 143 20 55
4664 143 21 48
4665 143 22 117
4666 143 25 101
4667 143 29 76
4668 143 30 118
4669 143 32 71
4670 143 33 104
4671 143 34 68
4672 143 35 79
4673 143 39 40
4674 143 40 47
4675 143 41 73
4676 143 43 86
4677 143 44 90
4678 143 45 100
4679 143 47 70
4680 143 48 39
4681 143 50 60
4682 143 52 44
4683 143 56 82
4684 143 57 109
4685 143 59 46
4686 143 64 65
4687 143 68 59
4688 143 69 54
4689 143 70 83
4690 143 71 51
4691 143 73 87
4692 143 75 74
4693 143 76 116
4694 143 78 42
4695 143 79 75
4696 143 80 50
4697 143 81 92
4698 143 82 99
4699 143 84 80
4700 143 85 81
4701 143 87 25
4702 143 88 52
4703 143 90 72
4704 143 92 41
4705 143 93 56
4706 143 95 45
4707 143 96 77
4708 143 97 49
4709 143 98 85
4710 143 100 33
4711 143 102 23
4712 143 103 91
4713 143 105 97
4714 143 113 21
4715 143 119 10
4716 143 120 30
4717 143 122 11
4718 143 125 12
4719 143 126 17
4720 143 128 19
4721 143 130 31
4722 143 133 7
4723 143 134 8
4724 143 135 3
4725 143 139 4
4726 143 141 0
4727 144 1 91
4728 144 3 55
4729 144 4 40
4730 144 13 81
4731 144 15 39
4732 144 19 29
4733 144 24 69
4734 144 26 70
4735 144 27 46
4736 144 28 93
4737 144 33 105
4738 144 37 45
4739 144 42 95
4740 144 46 50
4741 144 49 59
4742 144 53 86
4743 144 55 67
4744 144 58 65
4745 144 63 47
4746 144 70 84
4747 144 77 77
4748 144 86 68
4749 144 89 87
4750 144 99 22
4751 144 101 30
4752 144 106 21
4753 144 108 49
4754 144 114 20
4755 144 118 14
4756 144 123 16
4757 144 124 12
4758 144 127 18
4759 144 129 23
4760 144 136 5
4761 144 138 3
4762 144 140 6
4763 144 142 0
4764 145 2 70
4765 145 3 56
4766 145 7 57
4767 145 17 58
4768 145 23 55
4769 145 29 77
4770 145 31 31
4771 145 36 38
4772 145 51 54
4773 145 53 87
4774 145 54 59
4775 145 60 79
4776 145 61 66
4777 145 62 48
4778 145 65 60
4779 145 66 63
4780 145 67 21
4781 145 74 64
4782 145 84 82
4783 145 94 42
4784 145 101 29
4785 145 104 19
4786 145 105 98
4787 145 109 27
4788 145 116 11
4789 145 117 26
4790 145 121 10
4791 145 130 36
4792 145 131 24
4793 145 132 2
4794 145 137 3
4795 145 140 5
4796 146 1 92
4797 146 5 90
4798 146 6 114
4799 146 8 58
4800 146 9 96
4801 146 10 74
4802 146 11 62
4803 146 12 89
4804 146 13 82
4805 146 14 97
4806 146 16 63
4807 146 18 54
4808 146 20 56
4809 146 21 49
4810 146 22 118
4811 146 25 102
4812 146 28 94
4813 146 29 78
4814 146 30 117
4815 146 32 72
4816 146 33 106
4817 146 34 69
4818 146 35 80
4819 146 38 42
4820 146 39 41
4821 146 40 50
4822 146 41 75
4823 146 42 98
4824 146 43 87
4825 146 44 88
4826 146 45 101
4827 146 47 71
4828 146 48 43
4829 146 50 61
4830 146 52 45
4831 146 53 91
4832 146 55 73
4833 146 56 83
4834 146 57 110
4835 146 59 47
4836 146 60 81
4837 146 64 66
4838 146 68 60
4839 146 69 55
4840 146 70 85
4841 146 71 52
4842 146 72 46
4843 146 73 93
4844 146 75 76
4845 146 76 119
4846 146 77 79
4847 146 78 44
4848 146 79 77
4849 146 80 53
4850 146 81 99
4851 146 82 100
4852 146 83 70
4853 146 84 84
4854 146 85 86
4855 146 86 65
4856 146 87 26
4857 146 88 95
4858 146 89 104
4859 146 90 103
4860 146 91 30
4861 146 92 39
4862 146 93 51
4863 146 95 57
4864 146 96 40
4865 146 97 105
4866 146 98 107
4867 146 100 35
4868 146 102 28
4869 146 103 108
4870 146 105 109
4871 146 107 21
4872 146 108 111
4873 146 111 8
4874 146 113 27
4875 146 119 12
4876 146 120 23
4877 146 122 13
4878 146 125 11
4879 146 126 18
4880 146 128 10
4881 146 130 112
4882 146 131 25
4883 146 133 14
4884 146 134 15
4885 146 135 5
4886 146 139 3
4887 146 141 1
4888 146 143 2
4889 147 5 91
4890 147 8 59
4891 147 9 97
4892 147 10 75
4893 147 11 63
4894 147 12 90
4895 147 16 64
4896 147 20 57
4897 147 21 50
4898 147 25 103
4899 147 34 70
4900 147 35 81
4901 147 38 43
4902 147 43 88
4903 147 44 89
4904 147 45 102
4905 147 47 69
4906 147 52 46
4907 147 56 84
4908 147 59 48
4909 147 64 67
4910 147 69 58
4911 147 70 86
4912 147 72 49
4913 147 73 92
4914 147 75 77
4915 147 77 78
4916 147 79 71
4917 147 82 104
4918 147 83 66
4919 147 85 79
4920 147 86 73
4921 147 88 65
4922 147 90 82
4923 147 91 36
4924 147 93 52
4925 147 96 44
4926 147 97 55
4927 147 98 56
4928 147 103 72
4929 147 107 24
4930 147 110 10
4931 147 111 9
4932 147 112 11
4933 147 115 12
4934 147 119 13
4935 147 120 33
4936 147 133 15
4937 147 135 16
4938 147 139 6
4939 147 141 5
4940 147 143 1
4941 147 146 0
4942 148 2 71
4943 148 5 92
4944 148 7 58
4945 148 8 60
4946 148 11 64
4947 148 14 96
4948 148 18 55
4949 148 22 119
4950 148 29 79
4951 148 32 73
4952 148 39 42
4953 148 40 49
4954 148 41 74
4955 148 43 89
4956 148 44 91
4957 148 45 103
4958 148 47 72
4959 148 48 41
4960 148 50 62
4961 148 56 85
4962 148 65 59
4963 148 68 61
4964 148 69 57
4965 148 71 53
4966 148 78 43
4967 148 80 56
4968 148 81 98
4969 148 84 83
4970 148 85 80
4971 148 87 28
4972 148 92 50
4973 148 93 65
4974 148 95 51
4975 148 98 81
4976 148 100 37
4977 148 102 26
4978 148 103 82
4979 148 113 30
4980 148 120 34
4981 148 122 14
4982 148 125 15
4983 148 126 20
4984 148 128 22
4985 148 134 10
4986 148 135 9
4987 148 139 7
4988 148 143 5
4989 148 146 4
4990 149 2 72
4991 149 5 93
4992 149 6 115
4993 149 8 61
4994 149 11 65
4995 149 14 98
4996 149 16 66
4997 149 18 56
4998 149 22 120
4999 149 25 104
5000 149 29 80
5001 149 30 119
5002 149 32 74
5003 149 34 71
5004 149 35 82
5005 149 39 43
5006 149 40 51
5007 149 41 76
5008 149 43 90
5009 149 44 92
5010 149 45 105
5011 149 47 73
5012 149 48 42
5013 149 50 63
5014 149 52 47
5015 149 56 86
5016 149 57 111
5017 149 59 49
5018 149 64 68
5019 149 68 62
5020 149 69 59
5021 149 71 54
5022 149 76 117
5023 149 78 46
5024 149 79 78
5025 149 80 60
5026 149 81 96
5027 149 82 102
5028 149 84 85
5029 149 85 83
5030 149 87 29
5031 149 90 81
5032 149 92 52
5033 149 93 64
5034 149 95 67
5035 149 97 75
5036 149 98 87
5037 149 100 38
5038 149 102 32
5039 149 103 50
5040 149 113 26
5041 149 119 14
5042 149 120 36
5043 149 122 15
5044 149 125 16
5045 149 126 21
5046 149 128 20
5047 149 130 41
5048 149 133 11
5049 149 134 12
5050 149 135 13
5051 149 139 17
5052 149 141 6
5053 149 143 9
5054 149 146 7
5055 149 147 2
5056 149 148 0
5057 150 1 93
5058 150 5 94
5059 150 6 116
5060 150 8 62
5061 150 9 98
5062 150 10 76
5063 150 11 66
5064 150 12 91
5065 150 13 83
5066 150 14 99
5067 150 16 65
5068 150 20 58
5069 150 21 51
5070 150 22 121
5071 150 25 105
5072 150 28 95
5073 150 30 120
5074 150 32 75
5075 150 33 107
5076 150 34 72
5077 150 35 84
5078 150 38 44
5079 150 40 52
5080 150 41 77
5081 150 42 97
5082 150 43 92
5083 150 44 96
5084 150 45 104
5085 150 47 74
5086 150 50 64
5087 150 52 48
5088 150 55 78
5089 150 56 87
5090 150 57 112
5091 150 58 68
5092 150 59 50
5093 150 64 69
5094 150 68 63
5095 150 69 60
5096 150 70 88
5097 150 71 55
5098 150 72 43
5099 150 73 100
5100 150 75 79
5101 150 76 118
5102 150 77 80
5103 150 79 81
5104 150 80 70
5105 150 81 101
5106 150 82 103
5107 150 83 73
5108 150 84 86
5109 150 85 85
5110 150 86 82
5111 150 88 71
5112 150 89 102
5113 150 90 89
5114 150 91 37
5115 150 92 42
5116 150 93 59
5117 150 95 90
5118 150 96 53
5119 150 97 106
5120 150 98 108
5121 150 103 56
5122 150 105 110
5123 150 107 25
5124 150 108 109
5125 150 110 13
5126 150 111 10
5127 150 112 12
5128 150 115 14
5129 150 119 15
5130 150 120 47
5131 150 125 17
5132 150 126 24
5133 150 128 26
5134 150 129 16
5135 150 130 111
5136 150 133 18
5137 150 134 20
5138 150 135 11
5139 150 139 19
5140 150 141 22
5141 150 143 6
5142 150 146 9
5143 150 147 3
5144 150 149 1
5145 151 1 94
5146 151 3 57
5147 151 4 41
5148 151 6 118
5149 151 9 99
5150 151 10 77
5151 151 12 92
5152 151 13 84
5153 151 14 100
5154 151 15 42
5155 151 19 30
5156 151 22 122
5157 151 23 56
5158 151 24 70
5159 151 25 106
5160 151 26 69
5161 151 27 47
5162 151 28 96
5163 151 30 121
5164 151 33 108
5165 151 37 46
5166 151 42 101
5167 151 45 107
5168 151 46 51
5169 151 49 60
5170 151 53 88
5171 151 55 72
5172 151 57 113
5173 151 58 66
5174 151 60 80
5175 151 61 67
5176 151 62 53
5177 151 63 45
5178 151 66 64
5179 151 70 87
5180 151 73 95
5181 151 74 54
5182 151 75 75
5183 151 76 120
5184 151 77 81
5185 151 79 74
5186 151 81 102
5187 151 82 105
5188 151 83 76
5189 151 86 78
5190 151 88 63
5191 151 89 91
5192 151 91 38
5193 151 96 79
5194 151 97 85
5195 151 99 24
5196 151 101 31
5197 151 105 103
5198 151 106 27
5199 151 107 26
5200 151 108 50
5201 151 110 15
5202 151 114 21
5203 151 115 13
5204 151 117 29
5205 151 118 16
5206 151 123 17
5207 151 124 18
5208 151 127 19
5209 151 129 14
5210 151 130 109
5211 151 131 28
5212 151 136 8
5213 151 138 5
5214 151 140 3
5215 151 142 2
5216 151 144 1
5217 152 5 95
5218 152 6 119
5219 152 8 63
5220 152 9 100
5221 152 11 67
5222 152 12 93
5223 152 14 101
5224 152 16 68
5225 152 18 57
5226 152 22 123
5227 152 25 107
5228 152 29 81
5229 152 30 122
5230 152 32 76
5231 152 33 109
5232 152 34 73
5233 152 35 83
5234 152 39 44
5235 152 40 53
5236 152 41 78
5237 152 43 91
5238 152 44 94
5239 152 45 106
5240 152 47 75
5241 152 48 45
5242 152 50 65
5243 152 52 49
5244 152 56 88
5245 152 57 114
5246 152 59 51
5247 152 64 70
5248 152 68 64
5249 152 69 61
5250 152 71 56
5251 152 75 82
5252 152 76 121
5253 152 78 48
5254 152 79 79
5255 152 80 62
5256 152 81 103
5257 152 82 108
5258 152 84 87
5259 152 85 89
5260 152 87 31
5261 152 90 84
5262 152 92 43
5263 152 93 69
5264 152 95 59
5265 152 97 86
5266 152 98 90
5267 152 100 41
5268 152 102 33
5269 152 103 92
5270 152 113 28
5271 152 119 20
5272 152 120 37
5273 152 122 16
5274 152 125 19
5275 152 126 25
5276 152 128 24
5277 152 130 110
5278 152 133 12
5279 152 134 13
5280 152 135 15
5281 152 139 18
5282 152 141 14
5283 152 143 22
5284 152 146 6
5285 152 147 4
5286 152 148 1
5287 152 149 3
5288 152 150 0
5289 153 5 96
5290 153 6 120
5291 153 8 64
5292 153 9 101
5293 153 11 68
5294 153 12 94
5295 153 14 102
5296 153 16 67
5297 153 20 59
5298 153 21 52
5299 153 22 124
5300 153 25 108
5301 153 30 123
5302 153 32 77
5303 153 34 74
5304 153 35 85
5305 153 38 45
5306 153 40 54
5307 153 41 79
5308 153 43 93
5309 153 44 95
5310 153 45 109
5311 153 47 76
5312 153 50 66
5313 153 52 50
5314 153 56 89
5315 153 57 115
5316 153 59 53
5317 153 64 71
5318 153 68 65
5319 153 69 62
5320 153 71 57
5321 153 72 51
5322 153 73 97
5323 153 75 78
5324 153 76 122
5325 153 79 80
5326 153 80 69
5327 153 81 100
5328 153 82 106
5329 153 85 88
5330 153 87 33
5331 153 88 81
5332 153 90 83
5333 153 92 58
5334 153 93 61
5335 153 95 82
5336 153 96 75
5337 153 97 84
5338 153 98 86
5339 153 103 73
5340 153 107 28
5341 153 111 11
5342 153 113 32
5343 153 119 21
5344 153 120 42
5345 153 125 22
5346 153 126 27
5347 153 128 29
5348 153 133 13
5349 153 134 14
5350 153 135 12
5351 153 139 15
5352 153 141 19
5353 153 143 16
5354 153 146 17
5355 153 147 7
5356 153 148 2
5357 153 149 4
5358 153 150 5
5359 153 152 8
5360 154 1 95
5361 154 3 58
5362 154 4 43
5363 154 5 98
5364 154 6 54
5365 154 9 102
5366 154 10 78
5367 154 12 96
5368 154 13 85
5369 154 14 103
5370 154 15 41
5371 154 16 69
5372 154 17 56
5373 154 20 60
5374 154 21 53
5375 154 22 115
5376 154 23 57
5377 154 24 71
5378 154 25 109
5379 154 26 73
5380 154 27 48
5381 154 28 99
5382 154 29 82
5383 154 30 100
5384 154 32 79
5385 154 33 110
5386 154 34 75
5387 154 35 86
5388 154 37 47
5389 154 41 80
5390 154 42 104
5391 154 43 94
5392 154 44 93
5393 154 45 108
5394 154 46 52
5395 154 47 77
5396 154 49 62
5397 154 51 55
5398 154 53 90
5399 154 55 74
5400 154 56 91
5401 154 57 116
5402 154 58 70
5403 154 60 83
5404 154 61 68
5405 154 63 46
5406 154 64 76
5407 154 66 65
5408 154 70 89
5409 154 72 50
5410 154 73 101
5411 154 74 66
5412 154 75 81
5413 154 76 61
5414 154 77 84
5415 154 79 87
5416 154 81 105
5417 154 82 107
5418 154 83 88
5419 154 84 92
5420 154 85 106
5421 154 86 111
5422 154 88 112
5423 154 89 113
5424 154 90 114
5425 154 91 44
5426 154 93 117
5427 154 94 45
5428 154 95 118
5429 154 96 119
5430 154 97 120
5431 154 98 122
5432 154 99 27
5433 154 103 123
5434 154 105 124
5435 154 106 28
5436 154 107 29
5437 154 108 125
5438 154 109 30
5439 154 110 18
5440 154 114 23
5441 154 115 16
5442 154 117 21
5443 154 118 15
5444 154 120 63
5445 154 123 19
5446 154 124 20
5447 154 126 31
5448 154 127 22
5449 154 128 37
5450 154 129 25
5451 154 130 126
5452 154 131 38
5453 154 133 17
5454 154 135 24
5455 154 136 9
5456 154 138 10
5457 154 139 13
5458 154 140 7
5459 154 141 12
5460 154 142 5
5461 154 143 14
5462 154 146 32
5463 154 147 8
5464 154 149 33
5465 154 150 2
5466 154 151 0
5467 154 152 11
5468 154 153 1
5469 155 1 96
5470 155 4 42
5471 155 10 79
5472 155 13 86
5473 155 15 43
5474 155 19 31
5475 155 24 72
5476 155 26 71
5477 155 27 49
5478 155 28 97
5479 155 37 48
5480 155 46 53
5481 155 49 61
5482 155 55 75
5483 155 58 69
5484 155 63 52
5485 155 70 90
5486 155 73 94
5487 155 77 82
5488 155 83 74
5489 155 86 70
5490 155 89 93
5491 155 99 34
5492 155 106 35
5493 155 108 58
5494 155 110 19
5495 155 114 24
5496 155 115 18
5497 155 118 17
5498 155 123 20
5499 155 124 15
5500 155 127 16
5501 155 129 21
5502 155 136 10
5503 155 138 11
5504 155 140 26
5505 155 142 6
5506 155 144 2
5507 155 151 4
5508 156 1 97
5509 156 2 73
5510 156 5 99
5511 156 6 121
5512 156 8 65
5513 156 9 103
5514 156 10 80
5515 156 11 69
5516 156 12 95
5517 156 13 87
5518 156 14 104
5519 156 16 70
5520 156 20 61
5521 156 21 54
5522 156 22 125
5523 156 24 74
5524 156 25 110
5525 156 26 72
5526 156 28 98
5527 156 29 83
5528 156 30 126
5529 156 32 78
5530 156 33 111
5531 156 34 76
5532 156 35 88
5533 156 38 46
5534 156 41 81
5535 156 42 100
5536 156 43 96
5537 156 44 101
5538 156 45 112
5539 156 47 79
5540 156 49 63
5541 156 50 67
5542 156 52 51
5543 156 53 92
5544 156 55 77
5545 156 56 90
5546 156 57 117
5547 156 58 71
5548 156 59 52
5549 156 60 82
5550 156 61 75
5551 156 64 84
5552 156 66 66
5553 156 68 68
5554 156 69 85
5555 156 70 91
5556 156 71 58
5557 156 72 53
5558 156 73 102
5559 156 75 86
5560 156 76 123
5561 156 77 89
5562 156 79 93
5563 156 80 64
5564 156 81 106
5565 156 82 109
5566 156 83 94
5567 156 84 105
5568 156 85 107
5569 156 86 108
5570 156 88 113
5571 156 89 114
5572 156 90 115
5573 156 91 39
5574 156 92 59
5575 156 93 116
5576 156 95 119
5577 156 96 118
5578 156 97 122
5579 156 98 120
5580 156 100 43
5581 156 103 124
5582 156 105 127
5583 156 106 31
5584 156 107 35
5585 156 108 60
5586 156 109 29
5587 156 110 20
5588 156 112 14
5589 156 113 33
5590 156 114 25
5591 156 115 21
5592 156 117 34
5593 156 119 22
5594 156 120 128
5595 156 125 23
5596 156 126 37
5597 156 127 24
5598 156 128 28
5599 156 129 26
5600 156 130 129
5601 156 131 27
5602 156 133 19
5603 156 134 16
5604 156 135 30
5605 156 139 36
5606 156 141 13
5607 156 142 7
5608 156 143 15
5609 156 146 38
5610 156 147 17
5611 156 149 5
5612 156 150 4
5613 156 151 6
5614 156 152 2
5615 156 153 0
5616 156 154 3
5617 157 1 98
5618 157 4 44
5619 157 6 122
5620 157 9 104
5621 157 10 81
5622 157 12 97
5623 157 13 88
5624 157 15 45
5625 157 19 32
5626 157 20 62
5627 157 22 126
5628 157 24 73
5629 157 25 111
5630 157 26 74
5631 157 27 50
5632 157 28 100
5633 157 30 125
5634 157 33 112
5635 157 37 49
5636 157 42 99
5637 157 46 54
5638 157 49 64
5639 157 53 93
5640 157 55 76
5641 157 57 118
5642 157 58 75
5643 157 63 55
5644 157 70 92
5645 157 73 96
5646 157 75 83
5647 157 76 124
5648 157 77 85
5649 157 79 82
5650 157 82 110
5651 157 83 69
5652 157 86 77
5653 157 88 78
5654 157 89 94
5655 157 91 41
5656 157 96 84
5657 157 97 79
5658 157 99 39
5659 157 105 101
5660 157 106 42
5661 157 107 37
5662 157 108 80
5663 157 110 21
5664 157 112 17
5665 157 114 27
5666 157 115 20
5667 157 118 18
5668 157 123 22
5669 157 124 19
5670 157 127 25
5671 157 129 29
5672 157 130 108
5673 157 131 40
5674 157 136 15
5675 157 138 13
5676 157 140 11
5677 157 142 9
5678 157 144 4
5679 157 151 7
5680 157 154 6
5681 157 155 0
5682 157 156 1
5683 158 1 99
5684 158 3 59
5685 158 4 45
5686 158 5 97
5687 158 6 124
5688 158 9 105
5689 158 10 82
5690 158 12 98
5691 158 13 89
5692 158 14 106
5693 158 15 44
5694 158 16 71
5695 158 19 33
5696 158 20 63
